Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
West Lake,6/4/2019,9:15,7,13.95,7.19,6.54,0.68,265.59,18.27,172.67
West Lake,6/4/2019,9:15,7.5,13.83,7.16,3.97,0.41,267.92,18.45,174.08
West Lake,6/4/2019,9:15,8,13.78,7.15,2.72,0.28,269.07,18.82,175
White Oak Conservation Area Lake,6/17/2019,10:20,0,22.17,8.57,117.41,10.23,241.89,7.46,157.22
White Oak Conservation Area Lake,6/17/2019,10:20,0.5,22.48,8.64,123.21,10.67,238.21,6.37,154.86
White Oak Conservation Area Lake,6/17/2019,10:20,1,22.35,8.6,116.71,10.13,237.66,5.47,154.38
White Oak Conservation Area Lake,6/17/2019,10:20,1.5,21.85,8.31,96.17,8.42,240.37,3.72,156.33
White Oak Conservation Area Lake,6/17/2019,10:20,2,21.12,8.04,74.68,6.63,244.23,6.18,158.8
White Oak Conservation Area Lake,6/17/2019,10:20,2.5,19.45,7.76,44.03,4.03,249.77,19.56,162.42
White Oak Conservation Area Lake,6/17/2019,10:20,3,17.28,7.54,21.8,2.09,251.66,12.3,163.56
White Oak Conservation Area Lake,6/17/2019,10:20,3.5,15.93,7.42,12.2,1.2,247.82,8.83,161
White Oak Conservation Area Lake,6/17/2019,10:20,4,14.94,7.26,8.78,0.88,253.74,9.97,164.75
White Oak Conservation Area Lake,6/17/2019,10:20,4.5,14.3,7.15,5.84,0.6,268.04,10.73,174.25
Williamson Pond,6/4/2019,13:15,0,21.59,7.71,93.15,8.21,174.27,63.69,113.17
Williamson Pond,6/4/2019,13:15,0.5,21.53,7.65,92.56,8.16,174.2,63.2,113
Williamson Pond,6/4/2019,13:15,1,21.37,7.5,89.24,7.89,174.16,64.46,113
Williamson Pond,6/4/2019,13:15,1.5,19.36,7.43,75.93,6.96,176.92,77.96,114.85
Williamson Pond,6/4/2019,13:15,2,16.44,7.23,50.54,4.94,159.84,86.5,103.92
Williamson Pond,6/4/2019,13:15,2.5,15.79,7.07,33.26,3.29,164.05,84.02,106.67
Williamson Pond,6/4/2019,13:15,3,15.48,6.99,21.08,2.1,178.03,81.27,115.69
Williamson Pond,6/4/2019,13:15,3.5,15.17,6.95,12.68,1.27,191.79,74.39,124.64
Willow Lake,5/20/2019,14:40,0,17.35,8.29,105.51,10.13,393.34,3.09,255.89
Willow Lake,5/20/2019,14:40,0.5,17.55,8.3,111.28,10.62,440.8,3.15,286.93
Willow Lake,5/20/2019,14:40,1,17.56,8.28,112.92,10.77,440.88,3.05,287
Willow Lake,5/20/2019,14:40,1.5,17.61,8.29,113.3,10.8,440.85,3.06,287
Willow Lake,5/20/2019,14:40,2,17.61,8.29,113.51,10.82,440.9,3.1,287
Willow Lake,5/20/2019,14:40,2.5,17.61,8.29,113.71,10.84,440.94,3.14,287
Willow Lake,5/20/2019,14:40,3,17.31,8.29,114.07,10.93,443.23,3.31,288.33
Willow Lake,5/20/2019,14:40,3.5,15.06,8.22,138.76,13.95,457.14,4.39,297.15
Willow Lake,5/20/2019,14:40,4,14.27,8.18,146.33,14.97,458.46,4.84,297.96
Willow Lake,5/20/2019,14:40,4.5,13.68,8.13,134.35,13.92,465,6.18,302.24
Willow Lake,5/20/2019,14:40,5,13.34,8.08,121.63,12.7,469.31,8.07,305.06
Willow Lake,5/20/2019,14:40,5.5,13,8.02,106.79,11.23,475.04,8.13,308.74
Willow Lake,5/20/2019,14:40,6,12.64,7.83,83.76,8.88,483.88,9.56,314.57
Willow Lake,5/20/2019,14:40,6.5,12.34,7.66,56.36,6.02,491.28,12.84,319.33
Wilson Park Lake,6/10/2019,12:54,0,22.76,9.05,159.92,13.77,210.19,31.6,136.65
Wilson Park Lake,6/10/2019,12:54,0.5,22.75,9.05,174.95,15.07,208.91,27.53,136
Wilson Park Lake,6/10/2019,12:54,1,22.64,9.04,181.36,15.65,208.75,25.32,136
Wilson Park Lake,6/10/2019,12:54,1.5,22.12,8.95,168.52,14.69,209.74,23.3,136
Wilson Park Lake,6/10/2019,12:54,2,20.08,8.35,119.24,10.71,222.75,9.99,144.79
Wilson Park Lake,6/10/2019,12:54,2.5,17.11,7.57,27.46,2.63,249.94,10.94,162.37
Wilson Park Lake,6/10/2019,12:54,3,15.81,7.31,12.48,1.24,243.42,19.77,158.21
Wilson Park Lake,6/10/2019,12:54,3.5,15.1,7.19,8.26,0.83,238.07,34.06,154.74
Wilson Park Lake,6/10/2019,12:54,4,14.7,7.11,5.8,0.59,241.13,42.76,156.78
Wilson Park Lake,6/10/2019,12:54,4.5,14.41,7.05,4.34,0.44,246.97,47.74,160.5
Wilson Park Lake,6/10/2019,12:54,5,14.1,6.92,3.4,0.35,267.84,43.25,174.11
Wilson Park Lake,6/10/2019,12:54,5.5,13.84,6.82,2.9,0.3,293.05,41.66,190.46
Windmill Lake,6/10/2019,10:33,0,21.86,7.82,85.11,7.47,218.53,53.45,142.04
Windmill Lake,6/10/2019,10:33,0.5,22.02,7.6,76.22,6.66,228.45,54.94,148.46
Windmill Lake,6/10/2019,10:33,1,21.72,7.52,73.03,6.42,227.86,58.29,148
Windmill Lake,6/10/2019,10:33,1.5,21.39,7.44,66.37,5.86,228.19,71.87,148.15
Windmill Lake,6/10/2019,10:33,2,20.17,7.26,33.55,3.03,228.22,70.07,148.51
Windmill Lake,6/10/2019,10:33,2.5,18.42,7.13,12.76,1.19,228.87,97.18,148.82
Windmill Lake,6/10/2019,10:33,3,17.24,7.04,7.79,0.75,237.58,116.35,154.43
Windmill Lake,6/10/2019,10:33,3.5,16.47,7,5.83,0.57,248.07,156.58,161.25
Yellow Smoke Park Lake,5/22/2019,12:55,0,14.72,8.06,92.81,9.4,467.24,2.16,303.89
Yellow Smoke Park Lake,5/22/2019,12:55,0.5,14.76,8.03,86.94,8.8,467.83,2.3,304
Yellow Smoke Park Lake,5/22/2019,12:55,1,14.78,8.02,85.3,8.63,467.92,2.36,304
Yellow Smoke Park Lake,5/22/2019,12:55,1.5,14.78,8.02,84.7,8.57,468.02,2.24,304
Yellow Smoke Park Lake,5/22/2019,12:55,2,14.77,8.02,84.3,8.53,468.07,2.34,304
Yellow Smoke Park Lake,5/22/2019,12:55,2.5,14.78,8.02,84.29,8.53,468,2.25,304
Yellow Smoke Park Lake,5/22/2019,12:55,3,14.72,8.02,84.31,8.54,468,2.31,304
Yellow Smoke Park Lake,5/22/2019,12:55,3.5,14.72,8.02,84.38,8.54,468,2.19,304
Yellow Smoke Park Lake,5/22/2019,12:55,4,14.72,8.02,84.4,8.54,467.95,2.43,304
Yellow Smoke Park Lake,5/22/2019,12:55,4.5,14.7,8.02,84.43,8.56,467.87,2.67,304
Yellow Smoke Park Lake,5/22/2019,12:55,5,14.6,8.02,84.2,8.55,468.24,3.13,304.27
Yellow Smoke Park Lake,5/22/2019,12:55,5.5,14.31,7.9,78.43,8.01,471.02,2.82,306.17
Belva Deer Lake,6/19/2019,8:08,0,22.44,9.12,150.5,13.05,199.83,16.25,130
Belva Deer Lake,6/19/2019,8:08,0.5,22.57,9.16,159.66,13.81,199.41,13.91,129.86
Belva Deer Lake,6/19/2019,8:08,1,22.72,9.18,162.8,14.03,198.82,13.3,129
Belva Deer Lake,6/19/2019,8:08,1.5,22.34,9.07,150.6,13.06,200.21,6.88,130.11
Belva Deer Lake,6/19/2019,8:08,2,21.63,8.68,110.54,9.73,204.2,2.25,132.67
Belva Deer Lake,6/19/2019,8:08,2.5,21.29,8.49,88.54,7.84,207.19,1.63,134.57
Belva Deer Lake,6/19/2019,8:08,3,20.74,8.17,64.26,5.75,211.02,1.76,137.17
Belva Deer Lake,6/19/2019,8:08,3.5,18.66,7.85,36.39,3.39,221.32,2.5,143.67
Belva Deer Lake,6/19/2019,8:08,4,17.09,7.67,19.83,1.9,227.92,3.21,148.33
Belva Deer Lake,6/19/2019,8:08,4.5,15.3,7.55,15.92,1.59,234.19,3.11,152.09
Belva Deer Lake,6/19/2019,8:08,5,14.75,7.51,14.07,1.42,235.01,2.66,152.67
Belva Deer Lake,6/19/2019,8:08,5.5,14.17,7.37,13.14,1.35,237.08,2.36,154.18
Belva Deer Lake,6/19/2019,8:08,6,13.46,7.33,9.64,1,241.21,1.96,156.79
Belva Deer Lake,6/19/2019,8:08,6.5,12.88,7.3,6.03,0.64,244.96,1.74,159.25
Belva Deer Lake,6/19/2019,8:08,7,12.42,7.25,4.08,0.44,247.82,1.69,161
Belva Deer Lake,6/19/2019,8:08,7.5,11.74,7.2,2.75,0.3,252.8,1.71,164.31
Belva Deer Lake,6/19/2019,8:08,8,11.2,7.15,1.97,0.22,258,2.02,167.58
Belva Deer Lake,6/19/2019,8:08,8.5,10.53,7.1,1.4,0.16,265.98,2.89,172.94
Belva Deer Lake,6/19/2019,8:08,9,10.24,6.87,0.72,0.08,271.88,11.38,176.79
Nodaway Lake,6/11/2019,8:22,0,20.94,8.07,104.07,9.34,212.07,17.65,137.67
Nodaway Lake,6/11/2019,8:22,0.5,22,8.38,103.83,9.08,262.63,9.53,170.99
Nodaway Lake,6/11/2019,8:22,1,22.1,8.43,103.5,9.03,262.82,9.58,171
Nodaway Lake,6/11/2019,8:22,1.5,22.12,8.44,103.32,9.01,263.55,9.71,171.06
Nodaway Lake,6/11/2019,8:22,2,21.95,8.38,100.16,8.75,264.83,8.5,172.49
Nodaway Lake,6/11/2019,8:22,2.5,18.9,7.88,60.6,5.6,280.33,4.69,182.35
Nodaway Lake,6/11/2019,8:22,3,16.84,7.51,26.06,2.52,280.84,3.73,182.43
Nodaway Lake,6/11/2019,8:22,3.5,15.6,7.36,14.21,1.41,276.99,4.53,180.11
Nodaway Lake,6/11/2019,8:22,4,14.95,7.25,8.62,0.87,277.64,4.64,180.53
Nodaway Lake,6/11/2019,8:22,4.5,14.57,7.18,5.92,0.6,282.43,5.23,183.57
Nodaway Lake,6/11/2019,8:22,5,14.26,7.12,4.42,0.45,290.66,6.05,188.92
Nodaway Lake,6/11/2019,8:22,5.5,13.9,7.01,3.68,0.38,306.19,5.63,199.05
Nodaway Lake,6/11/2019,8:22,6,13.61,6.94,3.29,0.34,324.89,5.77,211.17
Snyder Bend Lake,5/20/2019,11:00,0,16.66,8.05,90.11,8.76,431.38,34.94,280.31
Snyder Bend Lake,5/20/2019,11:00,0.5,16.71,8.02,83.77,8.14,431.26,32.87,280.32
Snyder Bend Lake,5/20/2019,11:00,1,16.51,7.91,76.17,7.43,435.24,34.53,282.94
Snyder Bend Lake,5/20/2019,11:00,1.5,16.24,7.75,68.13,6.68,438.71,34.25,285.17
Snyder Bend Lake,5/20/2019,11:00,2,15.97,7.6,56.22,5.54,444.84,32.35,289.07
Summit Lake,6/11/2019,12:03,0,22.08,8.36,98.86,8.63,139.68,11.74,90.91
Summit Lake,6/11/2019,12:03,0.5,22.47,8.58,95.98,8.31,211.53,7.16,137.4
Summit Lake,6/11/2019,12:03,1,22.22,8.36,80.68,7.02,214.75,5.97,139.58
Summit Lake,6/11/2019,12:03,1.5,21.92,8.18,67.06,5.87,219.25,5.22,142.48
Summit Lake,6/11/2019,12:03,2,21.69,7.91,50.46,4.43,222.42,5.54,144.59
Summit Lake,6/11/2019,12:03,2.5,21.11,7.63,26.09,2.31,229.76,7.92,149.37
Summit Lake,6/11/2019,12:03,3,19.8,7.46,15.92,1.45,243.46,11.98,158.3
Big Hollow Lake,6/3/2019,9:16,0,21.87,7.49,98.83,8.66,381.15,11.14,248
Big Hollow Lake,6/3/2019,9:16,0.5,21.91,7.53,97.49,8.53,383.18,11.08,249.08
Big Hollow Lake,6/3/2019,9:16,1,21.59,7.54,91.17,8.02,384.6,16.16,249.95
Big Hollow Lake,6/3/2019,9:16,1.5,19.19,7.38,63.9,5.88,379.48,33.04,246.75
Big Hollow Lake,6/3/2019,9:16,2,16.96,7.21,48.59,4.69,352.85,38.96,229.33
Big Hollow Lake,6/3/2019,9:16,2.5,16.18,7.13,39.63,3.89,377.56,27.34,245.41
Big Hollow Lake,6/3/2019,9:16,3,15.3,7.06,35.52,3.55,462.8,12.44,300.8
Big Hollow Lake,6/3/2019,9:16,3.5,13.76,7.04,30.67,3.17,496.61,8.93,322.71
Big Hollow Lake,6/3/2019,9:16,4,12.39,7.04,22.35,2.38,521.48,7.3,338.87
Big Hollow Lake,6/3/2019,9:16,4.5,10.97,7.04,14.76,1.62,547.16,5.75,355.59
Big Hollow Lake,6/3/2019,9:16,5,10.02,7.04,8.55,0.96,573.13,4.68,372.47
Big Hollow Lake,6/3/2019,9:16,5.5,9.02,7.05,6.04,0.7,627.29,3.71,407.8
Big Hollow Lake,6/3/2019,9:16,6,8.1,7.07,4.65,0.55,675.63,3.07,439.15
Big Hollow Lake,6/3/2019,9:16,6.5,7.41,7.06,3.78,0.45,709.35,2.86,461.17
Big Hollow Lake,6/3/2019,9:16,7,6.83,7.05,3.17,0.39,734.4,2.58,477.36
Big Hollow Lake,6/3/2019,9:16,7.5,6.44,7.04,2.79,0.34,751.95,2.32,488.77
Big Hollow Lake,6/3/2019,9:16,8,6.11,7.02,2.45,0.3,773.93,3.42,503
Rudd Lake,6/25/2019,9:40,0,20.75,7.93,95.08,8.51,281.46,2.58,182.94
Rudd Lake,6/25/2019,9:40,0.5,20.93,8.02,91.39,8.16,339.82,1.31,221
Rudd Lake,6/25/2019,9:40,1,20.89,7.96,89.07,7.95,339.69,1.32,221
Rudd Lake,6/25/2019,9:40,1.5,20.89,7.92,87.81,7.84,339.62,1.3,221
Rudd Lake,6/25/2019,9:40,2,20.89,7.91,87.29,7.79,339.61,1.31,221
Rudd Lake,6/25/2019,9:40,2.5,20.84,7.89,85.93,7.68,339.95,1.49,221
Rudd Lake,6/25/2019,9:40,3,20.71,7.84,80.7,7.23,340.7,1.53,221.35
Rudd Lake,6/25/2019,9:40,3.5,20.46,7.75,73.1,6.58,341.28,1.71,221.9
Rudd Lake,6/25/2019,9:40,4,19.9,7.55,46.27,4.21,344.35,4.72,223.79
Lost Grove Lake,6/17/2019,12:35,0,20.94,8.01,95.28,8.49,376.35,-0.67,245
Lost Grove Lake,6/17/2019,12:35,0.5,20.94,8.01,95.15,8.48,375.75,-1.26,244.18
Lost Grove Lake,6/17/2019,12:35,1,20.88,8.01,94.44,8.43,374.48,-1.85,243.33
Lost Grove Lake,6/17/2019,12:35,1.5,20.8,8.01,94.29,8.43,374.04,-1.86,243
Lost Grove Lake,6/17/2019,12:35,2,20.69,8.01,94.46,8.46,374.04,-1.82,243
Lost Grove Lake,6/17/2019,12:35,2.5,20.58,8.02,95.07,8.54,373.72,-1.74,243
Lost Grove Lake,6/17/2019,12:35,3,20.47,8.01,93.39,8.4,374.44,-1.76,243.42
Lost Grove Lake,6/17/2019,12:35,3.5,20.35,7.86,83.64,7.54,377.02,-1.64,245
Lost Grove Lake,6/17/2019,12:35,4,19.99,7.67,65.29,5.93,383.72,-0.75,249.36
Lost Grove Lake,6/17/2019,12:35,4.5,19.49,7.4,35.37,3.24,392.76,-0.7,255.25
Lost Grove Lake,6/17/2019,12:35,5,17.98,7.28,20.84,1.97,411.33,-0.82,267.33
Lost Grove Lake,6/17/2019,12:35,5.5,17.19,7.24,14.31,1.37,421.25,-1.67,273.73
Lost Grove Lake,6/17/2019,12:35,6,16.15,7.19,11.37,1.11,427.08,-2.27,277.64
Lost Grove Lake,6/17/2019,12:35,6.5,15.29,7.16,8.92,0.89,428.96,-2.46,279
Lost Grove Lake,6/17/2019,12:35,7,14.69,7.14,7.51,0.76,429.49,-2.39,279.08
Lost Grove Lake,6/17/2019,12:35,7.5,14.2,7.14,6.62,0.68,430.98,-2.4,280.23
Lost Grove Lake,6/17/2019,12:35,8,13.76,7.13,5.43,0.56,432.06,-2.55,281
Lost Grove Lake,6/17/2019,12:35,8.5,13.45,7.12,4.59,0.48,431.98,-2.53,281
Lost Grove Lake,6/17/2019,12:35,9,13.19,7.12,4.12,0.43,433.33,-2.51,281.58
Lost Grove Lake,6/17/2019,12:35,9.5,12.94,7.12,3.71,0.39,435.78,-2.47,283.23
Lost Grove Lake,6/17/2019,12:35,10,12.66,7.12,3.39,0.36,438.7,-2.39,285.08
Lost Grove Lake,6/17/2019,12:35,10.5,12.21,7.11,3.14,0.34,448.31,-1.42,291.45
Lost Grove Lake,6/17/2019,12:35,11,11.7,7.08,2.92,0.32,463.06,-0.73,301
Lost Grove Lake,6/17/2019,12:35,11.5,11.07,7.04,2.72,0.3,478.79,-1.86,311.14
Lost Grove Lake,6/17/2019,12:35,12,10.71,7.02,2.58,0.29,484.82,-2.15,315.18
Lost Grove Lake,6/17/2019,12:35,12.5,10.48,7.02,2.46,0.27,488.57,-2.07,317.53
Lost Grove Lake,6/17/2019,12:35,13,10.22,7.02,2.34,0.26,494.72,-1.94,321.78
Lost Grove Lake,6/17/2019,12:35,13.5,9.99,7.01,2.25,0.25,505.91,-1.87,328.73
Lost Grove Lake,6/17/2019,12:35,14,9.75,6.99,2.14,0.24,520.91,-1.61,338.33
Lost Grove Lake,6/17/2019,12:35,14.5,9.35,6.9,2.01,0.23,558.78,-0.6,363.27
Ada Hayden Lake,6/26/2019,16:37,0,24.85,8.18,138.52,11.47,394.2,2.88,256.17
Ada Hayden Lake,6/26/2019,16:37,0.5,24.68,8.19,142.9,11.86,395.31,2.89,257
Ada Hayden Lake,6/26/2019,16:37,1,24.38,8.19,144.44,12.05,395.22,3.16,257
Ada Hayden Lake,6/26/2019,16:37,1.5,23.84,8.19,146.74,12.37,394.41,3.89,256.25
Ada Hayden Lake,6/26/2019,16:37,2,23.17,8.17,148.47,12.68,394.81,4.98,256.56
Ada Hayden Lake,6/26/2019,16:37,2.5,22.7,8.14,143.54,12.36,397.41,5.53,258.38
Ada Hayden Lake,6/26/2019,16:37,3,22.19,7.92,132.97,11.56,402.76,5.68,261.89
Ada Hayden Lake,6/26/2019,16:37,3.5,20.83,7.69,110.24,9.83,419.45,4.93,272.63
Ada Hayden Lake,6/26/2019,16:37,4,19.59,7.55,86.08,7.87,437.48,3.59,284.33
Ada Hayden Lake,6/26/2019,16:37,4.5,17.86,7.37,60.97,5.77,462.19,2.3,300.5
Ada Hayden Lake,6/26/2019,16:37,5,17.29,7.33,41.38,3.97,472.94,1.62,307.6
Ada Hayden Lake,6/26/2019,16:37,5.5,16.88,7.3,30.98,3,478.9,1.47,311.25
Ada Hayden Lake,6/26/2019,16:37,6,16.26,7.27,21.71,2.13,485.49,1.38,315.63
Ada Hayden Lake,6/26/2019,16:37,6.5,15.2,7.22,15.23,1.53,496.1,1.33,322.43
Ada Hayden Lake,6/26/2019,16:37,7,13.36,7.19,13.54,1.41,515.57,1.18,335
Ada Hayden Lake,6/26/2019,16:37,7.5,12.65,7.16,11.85,1.26,517.24,1.05,336.25
Ada Hayden Lake,6/26/2019,16:37,8,11.85,7.13,9.96,1.07,518.91,1.08,337.29
Ada Hayden Lake,6/26/2019,16:37,8.5,11.19,7.11,8.82,0.97,523.35,1.08,340
Ada Hayden Lake,6/26/2019,16:37,9,10.66,7.1,8.12,0.9,526.38,1.06,342.2
Ada Hayden Lake,6/26/2019,16:37,9.5,10.11,7.09,7.52,0.85,527.98,1.03,343.2
Ada Hayden Lake,6/26/2019,16:37,10,9.31,7.08,6.84,0.78,529.41,1.16,344
Ada Hayden Lake,6/26/2019,16:37,10.5,8.76,7.07,6.34,0.74,530.22,1.32,345
Ada Hayden Lake,6/26/2019,16:37,11,8.49,7.05,5.95,0.7,532.26,1.39,346
Ada Hayden Lake,6/26/2019,16:37,11.5,8.25,7.04,5.52,0.65,533.73,1.45,347
Ada Hayden Lake,6/26/2019,16:37,12,7.98,7.03,5.08,0.6,532.79,1.39,346.27
Ada Hayden Lake,6/26/2019,16:37,12.5,7.81,7.04,4.75,0.56,531.95,1.36,346
Ada Hayden Lake,6/26/2019,16:37,13,7.73,7.04,4.49,0.53,532.3,1.4,346
Ada Hayden Lake,6/26/2019,16:37,13.5,7.64,7.04,4.25,0.51,533.08,1.44,346.5
Ada Hayden Lake,6/26/2019,16:37,14,7.56,7.04,4.02,0.48,533.98,1.43,347
Ada Hayden Lake,6/26/2019,16:37,14.5,7.5,7.05,3.83,0.46,534.57,1.49,347.33
Ada Hayden Lake,6/26/2019,16:37,15,7.44,7.05,3.69,0.44,534.67,1.55,348
Ada Hayden Lake,6/26/2019,16:37,15.5,7.44,7.05,3.54,0.42,534.93,1.53,348
Ada Hayden Lake,6/26/2019,16:37,16,7.36,7.06,3.04,0.36,539.76,-1.45,351.05
