Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
(17) Carter Lake (Pottawattamie),8/26/2018,10:05,5.5,15.68703704,6.871,2.08,0.203,937.1566667,27.604,609.2
(17) Carter Lake (Pottawattamie),8/26/2018,10:05,6,14.05324074,6.8025,2.020833333,0.21,966.9833333,22.35291667,628.625
(17) Carter Lake (Pottawattamie),8/26/2018,10:05,6.5,13.22222222,6.700952381,2,0.21,994.9238095,20.66428571,646.6666667
(17) Carter Lake (Pottawattamie),8/26/2018,10:05,7,12.9125,6.56825,1.97,0.20725,1010.015,2.8465,656.525
(18) Casey Lake (Tama),9/16/2018,11:32,0,25.20627063,8.692376238,134.9950495,11.10386139,300.5792079,14.23118812,195.5445545
(18) Casey Lake (Tama),9/16/2018,11:32,0.5,24.25,8.715769231,143.1961538,11.98038462,301.4884615,13.44961538,196.0769231
(18) Casey Lake (Tama),9/16/2018,11:32,1,23.96666667,8.37,124.8,10.494,303.14,13.194,197
(18) Casey Lake (Tama),9/16/2018,11:32,1.5,22.94252874,7.856551724,52.52988506,4.48091954,315.9448276,12.45655172,205.4022989
(18) Casey Lake (Tama),9/16/2018,11:32,2,21.27292341,7.234563107,16.96019417,1.500582524,325.3990291,4.606116505,211.5242718
(18) Casey Lake (Tama),9/16/2018,11:32,2.5,20.70748299,7.063673469,11.95510204,1.071020408,328.1244898,2.901428571,213.2857143
(18) Casey Lake (Tama),9/16/2018,11:32,3.5,20.41872428,7.06,9.840740741,0.886296296,337.5018519,3.684814815,219.3703704
(18) Casey Lake (Tama),9/16/2018,11:32,4,20.0787037,7.0425,8.402777778,0.761944444,353.0833333,5.200833333,229.5555556
(18) Casey Lake (Tama),9/16/2018,11:32,5,19.67973856,6.844117647,7.8,0.711176471,407.3647059,6.5,264.7647059
(18) Casey Lake (Tama),9/16/2018,11:32,5.5,18.43246187,6.729607843,7.103921569,0.665098039,440.7941176,8.237254902,286.4901961
(19) Center Lake (Dickinson),9/3/2018,13:04,0,23.1867284,8.704166667,121.5638889,10.37611111,502.8388889,46.235,327
(19) Center Lake (Dickinson),9/3/2018,13:04,0.5,23.11111111,8.705555556,122.6277778,10.48222222,505.8055556,46.59944444,329
(19) Center Lake (Dickinson),9/3/2018,13:04,1,23.11111111,8.7,122.71875,10.4925,505.7875,49.9525,329
(19) Center Lake (Dickinson),9/3/2018,13:04,1.5,23.05050505,8.694545455,121.1,10.36272727,506.1909091,47.02545455,329
(19) Center Lake (Dickinson),9/3/2018,13:04,2.5,22.90384615,8.627692308,111.6807692,9.583846154,507.4692308,40.89230769,330
(19) Center Lake (Dickinson),9/3/2018,13:04,3,22.45679012,8.375925926,88.35925926,7.647037037,511.3814815,26.97111111,332.2592593
(19) Center Lake (Dickinson),9/3/2018,13:04,3.5,22.24305556,8.2025,70.6875,6.1425,514.2125,21.811875,334.25
(19) Center Lake (Dickinson),9/3/2018,13:04,4,22.18209877,8.037222222,57.81111111,5.028888889,516.9833333,37.75333333,336.0555556
(19) Center Lake (Dickinson),9/3/2018,13:04,4.5,22.16666667,7.996923077,52.33846154,4.556153846,519.6461538,53.27307692,337.6923077
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,0,21.502849,8.275897436,86.07435897,7.592820513,339.5948718,18.9174359,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,1,21.55555556,8.26,85.125,7.503125,339.86875,12.959375,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,1.5,21.55555556,8.250714286,84.43214286,7.439285714,339.9892857,12.69178571,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,2,21.55555556,8.25,83.65,7.37,340,12.64916667,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,2.5,21.55555556,8.25,83.43333333,7.35,340.1,12.73333333,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,3,21.55555556,8.25,83.13809524,7.322380952,340.0571429,12.77428571,221
(21) Clear Lake (Cerro Gordo),9/19/2018,10:38,3.5,21.55555556,8.251153846,82.70769231,7.284230769,340.0769231,13.29153846,221
(22) Cold Springs Lake (Cass),8/26/2018,11:48,0,25.14351852,8.582291667,69.325,5.708958333,280.6333333,3.637708333,182.3125
(22) Cold Springs Lake (Cass),8/26/2018,11:48,0.5,24.39756944,8.5759375,73.09375,6.10375,283.6625,2.835625,184.4375
(22) Cold Springs Lake (Cass),8/26/2018,11:48,1,23.61965812,8.287692308,59.34230769,5.025769231,284.4807692,2.945769231,184.8846154
(22) Cold Springs Lake (Cass),8/26/2018,11:48,1.5,23.22427984,7.767777778,33.97407407,2.897407407,288.8148148,2.313333333,187.7407407
(22) Cold Springs Lake (Cass),8/26/2018,11:48,2,22.99425287,7.501034483,14.10344828,1.209310345,292.4310345,2.778965517,190.1034483
(22) Cold Springs Lake (Cass),8/26/2018,11:48,2.5,22.55925926,7.207666667,6.556666667,0.567333333,306.4133333,7.089333333,199.1
(22) Cold Springs Lake (Cass),8/26/2018,11:48,3,21.7808642,6.978611111,3.927777778,0.344166667,348.3111111,13.15027778,226.4166667
(22) Cold Springs Lake (Cass),8/26/2018,11:48,3.5,20.22895623,6.810909091,2.918181818,0.263939394,427.9818182,22.36212121,278.2121212
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,0,28.11805556,9.026666667,152.6333333,11.9125,371.1416667,24.76708333,241.2916667
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,0.5,28.07407407,9.05,162.0666667,12.65333333,373.2,25.88,243
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,1,28.05555556,9.046666667,163.5,12.77,373.3166667,25.80666667,243
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,1.5,26.96604938,8.909444444,147.5722222,11.72111111,379.1555556,26.15222222,246.6666667
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,2,25.30065359,8.007647059,43.73529412,3.577647059,403.2529412,18.50352941,262.0588235
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,3,24.45238095,7.772857143,14.55714286,1.212857143,420.3428571,11.14285714,273.1428571
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,3.5,23.71345029,7.625263158,9.763157895,0.824736842,432.1894737,9.193684211,280.8947368
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,4,23.36111111,7.555,7.6,0.645,441.75,8.905,287
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,4.5,23.16161616,7.528181818,6.818181818,0.581818182,447.4181818,9.098181818,290.7272727
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,5,22.37037037,7.34375,5.329166667,0.46125,464.45,9.055833333,301.8333333
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,6,20.22222222,7.169166667,4.275,0.385,508.9583333,7.539166667,330.9166667
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,6.5,18.25757576,6.986666667,3.572727273,0.335454545,579.0212121,7.279393939,376.3030303
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,7,16.38596491,6.843684211,3.005263158,0.294210526,653.3631579,13.15473684,424.5789474
(24) Crawford Creek Impoundment (Ida),8/13/2018,13:30,7.5,16.02564103,6.743269231,2.717307692,0.267307692,666.55,30.84461538,433.3653846
(25) Crystal Lake (Hancock),9/19/2018,9:12,0,21.29575163,8.48,74.27058824,6.581176471,306.2470588,26.97088235,198.9411765
(25) Crystal Lake (Hancock),9/19/2018,9:12,1,21.55555556,8.48,72.06842105,6.352631579,304.9157895,27.91105263,198
(25) Crystal Lake (Hancock),9/19/2018,9:12,1.5,21.55555556,8.48,71.49166667,6.29875,304.9666667,28.26375,198
(25) Crystal Lake (Hancock),9/19/2018,9:12,2,21.55555556,8.48,70.92222222,6.25,305.0777778,28.22777778,198
(25) Crystal Lake (Hancock),9/19/2018,9:12,2.5,21.55555556,8.48,70.6,6.22,305.2,28.338,198
(25) Crystal Lake (Hancock),9/19/2018,9:12,3,21.55555556,8.475555556,69.90740741,6.157407407,305.4407407,28.53,198.6296296
(25) Crystal Lake (Hancock),9/19/2018,9:12,3.5,21.55555556,8.47,68.734375,6.0578125,305.6875,28.1946875,199
(25) Crystal Lake (Hancock),9/19/2018,9:12,4.5,21.50617284,8.47,68.11111111,6.006666667,305.7,27.31888889,199
(25) Crystal Lake (Hancock),9/19/2018,9:12,5,21.5,8.47,67.91428571,5.988571429,305.7,27.54857143,199
(28) DeSoto Bend (Harrison),8/14/2018,12:40,0,28.42028986,8.39826087,105.7391304,8.206956522,570.2434783,12.09,370.6521739
(28) DeSoto Bend (Harrison),8/14/2018,12:40,0.5,28.5,8.4,104.4666667,8.096666667,572.4333333,13.89666667,372
(28) DeSoto Bend (Harrison),8/14/2018,12:40,1,28.5,8.4,104.2166667,8.075,572.7166667,13.825,372
(28) DeSoto Bend (Harrison),8/14/2018,12:40,1.5,28.5,8.4,103.1368421,7.987894737,573.3421053,13.85473684,372.8947368
(28) DeSoto Bend (Harrison),8/14/2018,12:40,2,28.5,8.393,101.6,7.868,573.83,13.995,373
(28) DeSoto Bend (Harrison),8/14/2018,12:40,2.5,28.5,8.39,100.1,7.752,574.28,14.178,373
(28) DeSoto Bend (Harrison),8/14/2018,12:40,3,28.47777778,8.35425,88.7975,6.88025,575.7875,14.95875,374.275
(28) DeSoto Bend (Harrison),8/14/2018,12:40,3.5,28.33611111,8.172,53.395,4.1485,579.925,15.94,377.05
(28) DeSoto Bend (Harrison),8/14/2018,12:40,4,28.15497076,8.046842105,25.74210526,2.005789474,584.9157895,16.90526316,380.2105263
(28) DeSoto Bend (Harrison),8/14/2018,12:40,4.5,28.06666667,7.972,16.33,1.275,586.955,17.277,381.6
(28) DeSoto Bend (Harrison),8/14/2018,12:40,5,28.02777778,7.941111111,10.35,0.808333333,588.0388889,18.00666667,382.1111111
(28) DeSoto Bend (Harrison),8/14/2018,12:40,5.5,27.99074074,7.925833333,7.358333333,0.575,588.4166667,30.97416667,382.5
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,0,21.06944444,7.300104167,41.83958333,3.722604167,224.559375,55.8784375,146
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,0.5,20.89147287,7.282325581,39.88139535,3.561511628,224.7302326,55.63895349,146
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,1,20.69444444,7.273773585,39.44056604,3.533867925,224.0122642,55.83207547,145.6509434
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,1.5,20.64650934,7.269292035,39.57964602,3.55,222.5088496,56.48920354,145
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,2,20.61111111,7.26,39.6,3.553454545,222.3772727,56.41845455,145
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,2.5,20.61111111,7.26,39.664,3.563,222.387,56.4504,145
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,3,20.60550887,7.26,39.70504202,3.567478992,222.6478992,61.2910084,145
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,3.5,20.52777778,7.253142857,37.94285714,3.412,224.8714286,63.31057143,146.2142857
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,4,20.47740113,7.244915254,36.73220339,3.306779661,227.0220339,62.81559322,147.4915254
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,4.5,20.31890332,7.211168831,27.97142857,2.526103896,239.7636364,69.05506494,155.8181818
(29) Diamond Lake (Poweshiek),9/9/2018,11:18,5,20.23518519,7.2,25.95,2.346333333,252.8533333,79.62966667,164.3666667
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,0,23.57692308,8.284230769,113.4423077,9.613846154,442.9230769,8.631153846,288.0769231
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,0.5,22.9691358,7.851111111,78.22777778,6.697222222,449.3777778,6.112222222,292.1111111
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,1,22.54444444,7.65,40.63333333,3.513333333,454.18,3.868666667,295.2666667
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,1.5,22.27777778,7.495625,19.9875,1.734375,457.4125,3.299375,297.3125
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,2,22.01190476,7.447857143,13.65,1.191428571,463.0142857,2.000714286,300.8571429
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,3,21.54292929,7.300454545,9.727272727,0.856363636,483.8863636,1.973636364,314.5909091
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,3.5,20.60897436,7.105769231,7.276923077,0.652307692,537.7769231,8.131153846,349.6538462
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,4,19.00980392,6.903529412,5.923529412,0.548235294,604.8352941,12.65117647,393.0588235
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,4.5,17.54575163,6.804705882,5.252941176,0.5,653.9411765,11.71294118,425.0588235
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,5,16.58950617,6.736666667,4.822222222,0.468888889,693.1166667,10.56722222,450.6666667
(30) Dog Creek Lake (Obrien),9/3/2018,14:25,5.5,16.11111111,6.71,4.6,0.45,710.2666667,12.8,462
(31) Don Williams Lake (Boone),8/14/2018,15:04,0,26.94444444,8.370882353,188.2058824,14.99735294,409.7382353,16.805,266.3529412
(31) Don Williams Lake (Boone),8/14/2018,15:04,0.5,26.85606061,8.249545455,194.9545455,15.55772727,412.4181818,13.44681818,268.1363636
(31) Don Williams Lake (Boone),8/14/2018,15:04,1,26.47222222,7.949090909,157.4181818,12.64590909,427.2590909,12.91818182,277.7272727
(31) Don Williams Lake (Boone),8/14/2018,15:04,1.5,25.86868687,7.640454545,106.7454545,8.667727273,448.9636364,12.41409091,291.8181818
(31) Don Williams Lake (Boone),8/14/2018,15:04,2,25.29100529,7.438571429,62.47142857,5.124285714,467.8380952,11.63428571,304.0952381
(31) Don Williams Lake (Boone),8/14/2018,15:04,2.5,24.79084967,7.361764706,33.85882353,2.802941176,480.8705882,11.41058824,312.5294118
(31) Don Williams Lake (Boone),8/14/2018,15:04,3,24.02287582,7.287058824,14.70588235,1.232941176,494.9058824,11.22764706,321.7647059
(31) Don Williams Lake (Boone),8/14/2018,15:04,3.5,22.72916667,7.24,9.35625,0.80625,513.96875,9.18625,334.0625
(31) Don Williams Lake (Boone),8/14/2018,15:04,4,21.16013072,7.212352941,6.835294118,0.603529412,533.2529412,7.587058824,346.5294118
(31) Don Williams Lake (Boone),8/14/2018,15:04,4.5,19.17836257,7.182631579,5.484210526,0.506842105,554.3315789,6.900526316,360.3684211
(31) Don Williams Lake (Boone),8/14/2018,15:04,5,16.28333333,7.145,4.6,0.4505,587.195,6.175,381.7
(31) Don Williams Lake (Boone),8/14/2018,15:04,5.5,13.94166667,7.1095,3.87,0.3985,617.95,6.645,401.6
(31) Don Williams Lake (Boone),8/14/2018,15:04,6,12.86111111,7.0785,3.455,0.364,632.285,6.858,410.95
(31) Don Williams Lake (Boone),8/14/2018,15:04,6.5,11.91534392,7.062380952,3.185714286,0.342857143,642.3285714,6.836190476,417.5714286
(31) Don Williams Lake (Boone),8/14/2018,15:04,7,10.34210526,7.063684211,2.952631579,0.33,653.6684211,6.743684211,424.8947368
(31) Don Williams Lake (Boone),8/14/2018,15:04,7.5,9.561728395,7.068888889,2.855555556,0.325,646.8722222,6.618888889,420.3333333
(31) Don Williams Lake (Boone),8/14/2018,15:04,8,9.152777778,7.055,2.7,0.31,646.5083333,7.608333333,420.4166667
(31) Don Williams Lake (Boone),8/14/2018,15:04,9,8.703703704,7.026,2.586666667,0.300666667,652.2333333,9.510666667,423.9333333
(31) Don Williams Lake (Boone),8/14/2018,15:04,9.5,8.188172043,6.946451613,2.5,0.292580645,665.1483871,12.54322581,432.3548387
(31) Don Williams Lake (Boone),8/14/2018,15:04,10,7.905092593,6.83625,2.429166667,0.29,678.5458333,10.51916667,441.0833333
(31) Don Williams Lake (Boone),8/14/2018,15:04,10.5,7.823754789,6.784827586,2.4,0.283103448,685.6586207,9.591034483,445.6896552
(31) Don Williams Lake (Boone),8/14/2018,15:04,11,7.763374486,6.747777778,2.318518519,0.278148148,695.2037037,9.646666667,451.8518519
(31) Don Williams Lake (Boone),8/14/2018,15:04,11.5,7.696581197,6.702307692,2.3,0.27,713.3923077,17.99230769,463.7692308
(32) East Lake (Osceola) (Clarke),8/22/2018,8:30,0,23.75,7.432941176,45.675,3.861029412,261.8882353,15.26411765,170
(32) East Lake (Osceola) (Clarke),8/22/2018,8:30,1,23.83333333,7.41,42.47818182,3.583272727,262.3490909,14.90327273,170.9636364
(32) East Lake (Osceola) (Clarke),8/22/2018,8:30,1.5,23.82769726,7.39057971,37.95797101,3.202753623,263.0637681,14.00826087,171.1449275
(32) East Lake (Osceola) (Clarke),8/22/2018,8:30,2.5,23.25694444,7.1621875,23.696875,2.015625,305.853125,13.8653125,198.78125
(32) East Lake (Osceola) (Clarke),8/22/2018,8:30,3,20.19212963,6.494305556,11.61805556,1.045694444,499.9055556,15.16069444,324.9305556
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,0,22.78947368,8.531578947,98.12894737,8.442894737,414.3263158,48.68578947,269.4473684
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,0.5,22.83333333,8.538888889,97.3,8.365555556,415,54.13111111,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,1,22.83333333,8.53,97.13333333,8.353333333,415,49.99666667,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,1.5,22.83333333,8.539473684,97.86842105,8.412631579,414.8315789,55.33368421,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,2.5,22.83333333,8.54,98.2,8.44,414.95,54.79,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,3,22.81746032,8.531428571,97.07857143,8.347857143,415.3142857,57.79142857,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,3.5,22.77777778,8.52,95.77777778,8.237777778,415.5666667,56.89888889,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,4,22.77777778,8.52,95.5,8.22,415.6,55.645,270
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,4.5,22.77777778,8.508846154,92.93461538,7.996538462,416.1846154,42.89653846,270.4230769
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,5,22.72463768,8.45826087,84.63043478,7.287826087,418.5956522,31.70478261,272.1304348
(33) East Okoboji Lake (Dickinson),9/3/2018,10:00,5.5,22.72222222,8.418125,79.1125,6.81625,420.4625,30.839375,273.25
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,0,19.49867725,7.845,106.752381,9.78547619,615.7928571,1.453571429,400.3333333
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,1,19.49074074,7.775833333,108,9.9,619.2666667,0.235,402.5833333
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,1.5,18.05718954,7.316764706,82.95588235,7.787058824,679.7470588,0.109411765,441.7058824
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,2,17.29861111,7.17625,52.8375,5.06,712.675,1.2775,463.125
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,2.5,17.2,7.1,46.84,4.494,713.82,1.644,464
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,3,17.00925926,7.083333333,36.46666667,3.511666667,713.8111111,1.934444444,464
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,3.5,16.26954733,7.061111111,26.33333333,2.564444444,720.5037037,2.612222222,468.2592593
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,4,15.03333333,7.044,21.82,2.188,736,4.084,478.4
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,4.5,14.84444444,6.978,21.12,2.124,737.64,5.154,479.6
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,5,14.30277778,6.8425,19.855,2.0235,748.135,7.89,486.2
(35) Eldred Sherwood Lake (Hancock),9/19/2018,11:58,5.5,13.41049383,6.747777778,18.41111111,1.907777778,773.9277778,14.07611111,503.0555556
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,0,22.5,8.315555556,78.95555556,6.83,324.7555556,68.61222222,211
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,1,22.5,8.32,78.14444444,6.76,324.9222222,70.63666667,211
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,1.5,22.5,8.318333333,77.55,6.711666667,325.4166667,69.84666667,211.5
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,2.5,22.45833333,8.3,76.775,6.6475,327.5,70.0325,213
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,3,22.40740741,8.171666667,75.48333333,6.545,330.95,69.26,215
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,3.5,22.34722222,8.1725,74.2,6.44,333.725,74.74,217
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,4.5,22.33333333,8.181666667,73.51666667,6.381666667,333.6333333,75.46,216.8333333
(36) Five Island Lake (Palo Alto),9/5/2018,9:21,5,22.3,8.196,73.54,6.384,331.64,89.258,215.6
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,0,24.22222222,7.858,104.564,8.7568,242.012,21.2644,157.32
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,0.5,23.61437908,7.645882353,74.75882353,6.335294118,244.2117647,19.19529412,159
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,1,23.35069444,7.46625,50.55625,4.304375,244.775,16.785,159
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,1.5,22.97407407,7.404666667,38,3.257333333,245.0133333,14.78,159
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,2,22.78472222,7.3425,32.06875,2.76,244.9375,14.269375,159
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,2.5,22.67901235,7.289444444,23.22222222,2.001666667,244.9833333,13.53388889,159.1666667
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,3,22.42901235,7.225,11.3,0.979444444,248.4944444,12.98777778,161.5
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,3.5,21.15686275,7.055294118,7.394117647,0.654705882,295.5823529,12.51176471,192.2352941
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,4,19.18888889,6.876666667,5.553333333,0.511333333,366.8133333,14.18666667,238.6
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,4.5,16.95555556,6.836,4.62,0.444666667,404.42,14.32733333,262.9333333
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,5,15.92063492,6.789285714,4.185714286,0.412142857,433.6071429,15.53428571,281.9285714
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,5.5,14.52777778,6.7675,3.76875,0.383125,475.65,17.70125,309.125
(37) Fogle Lake S.W.A. (Ringgold),8/26/2018,13:50,6,13.75555556,6.761333333,3.48,0.359333333,509.1333333,24.04666667,331.0666667
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,0,24.72633745,8.980740741,160.3111111,13.31037037,400.9592593,10.40740741,260.6296296
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,0.5,24.62444444,9,177.632,14.7668,402.996,10.0032,262
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,1,23.89351852,8.72,147.4083333,12.40708333,413.9666667,11.88625,269.0833333
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,1.5,22.8968254,8.238571429,96.88095238,8.306190476,428.1238095,13.05571429,278.2857143
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,2,22.28306878,7.647619048,29.12857143,2.527619048,437.0285714,11.17285714,284.0952381
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,2.5,21.97342995,7.481304348,12.51304348,1.09173913,440.6652174,8.792173913,286.5217391
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,3,21.69047619,7.382857143,8.242857143,0.724761905,441.352381,8.155714286,287
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,3.5,21.41830065,7.285882353,6.435294118,0.569411765,446.1058824,8.389411765,289.9411765
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,4,21.02777778,7.110625,5.49375,0.488125,461.45625,9.400625,300.0625
(38) George Wyth Lake (Black Hawk),9/16/2018,9:59,4.5,20.71604938,7.028888889,5.011111111,0.448888889,478.3777778,13.62111111,311
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,0,25.65895062,8.901944444,184.7888889,15.05472222,783.3583333,17.07638889,509.25
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,0.5,24.72705314,8.940869565,190.2565217,15.76217391,778.5086957,17.65913043,506.0434783
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,1,23.99494949,8.816818182,169.2818182,14.21727273,783.3363636,18.38318182,509.0909091
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,1.5,23.43518519,8.363666667,127.2933333,10.796,792.6833333,17.823,515.2
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,2,22.65333333,7.758,67.812,5.8396,804.656,15.0352,523.04
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,2.5,22.32478632,7.572692308,40.61923077,3.521923077,808.6730769,13.43076923,525.5769231
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,3,22.23148148,7.495,29.3,2.546666667,812.4666667,13.09666667,528.1666667
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,3.5,22.14141414,7.447272727,21.48181818,1.869090909,816.5818182,12.31818182,530.7272727
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,4,21.95410628,7.362173913,12.0173913,1.049565217,815.0304348,11.67521739,529.7391304
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,4.5,21.83333333,7.32,8.7,0.76,815.7,10.5,530
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,5,21.73015873,7.281428571,7.971428571,0.7,816.7285714,10.16,530.8571429
(39) Green Belt Lake (Black Hawk),9/16/2018,13:07,5.5,21.38888889,7.122222222,6.822222222,0.6,826.1,11.68222222,537.1111111
(40) Green Castle Lake (Marshall),9/12/2018,12:20,0,22.27777778,8.898181818,121.6,10.56818182,293.4454545,-1.431818182,191
(40) Green Castle Lake (Marshall),9/12/2018,12:20,1,22.21527778,8.91,123.8125,10.77625,293.4375,-1.40125,191
(40) Green Castle Lake (Marshall),9/12/2018,12:20,1.5,22.16111111,8.882,124.42,10.835,293.85,-1.404,191.1
(40) Green Castle Lake (Marshall),9/12/2018,12:20,2.5,22.07407407,8.346666667,110.8666667,9.666666667,296.9,-1.286666667,193
(40) Green Castle Lake (Marshall),9/12/2018,12:20,3,21.6,7.798,79.08,6.951,385.94,-0.523,250.8
(40) Green Castle Lake (Marshall),9/12/2018,12:20,3.5,20.78703704,7.366666667,51.93333333,4.64,429.1166667,2.3,279
(40) Green Castle Lake (Marshall),9/12/2018,12:20,4.5,18.66666667,7.004166667,28.39166667,2.629166667,486.875,10.47166667,316.5
(40) Green Castle Lake (Marshall),9/12/2018,12:20,5,15.46296296,6.825,17.83333333,1.771666667,510.6166667,14.17333333,331.8333333
(40) Green Castle Lake (Marshall),9/12/2018,12:20,5.5,13.77777778,6.81,16.8,1.74,526.4,12.24,342
(40) Green Castle Lake (Marshall),9/12/2018,12:20,6,13.07575758,6.804545455,15.44545455,1.619090909,594.5,12.60454545,386.2727273
(40) Green Castle Lake (Marshall),9/12/2018,12:20,6.5,12.61111111,6.91,13.9,1.48,652.1,17.69,424
(41) Green Valley Lake (Union),8/29/2018,9:10,0,23.19753086,8.513333333,96.42222222,8.237777778,222.9666667,21.63111111,145
(41) Green Valley Lake (Union),8/29/2018,9:10,1,23.32222222,8.5,94.56,8.06,226.46,35.636,147
