Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
(57) Lake Icaria (Adams),7/25/2018,8:40,4.5,26.25925926,7.518333333,17.48333333,1.41,261.6833333,10.7,170
(57) Lake Icaria (Adams),7/25/2018,8:40,5,25.72628726,7.454146341,13.75609756,1.118292683,278.3341463,8.374146341,180.8780488
(57) Lake Icaria (Adams),7/25/2018,8:40,5.5,24.26709402,7.293461538,11.53846154,0.962307692,302.5192308,5.534615385,196.6538462
(57) Lake Icaria (Adams),7/25/2018,8:40,6,22.66666667,7.26,10.5,0.9,317.9,4.67,207
(57) Lake Icaria (Adams),7/25/2018,8:40,6.5,21.88888889,7.203,9.303333333,0.814,330.9466667,4.296,215.1
(57) Lake Icaria (Adams),7/25/2018,8:40,7,20.29059829,7.059615385,7.126923077,0.641153846,363.3711538,8.710192308,236.1923077
(57) Lake Icaria (Adams),7/25/2018,8:40,7.5,19.5498366,7,4.876470588,0.446764706,383.9088235,15.53242647,249.4926471
(58) Iowa Lake (Iowa),7/30/2018,13:45,0,27.79365079,9.156428571,149.3535714,11.72928571,214.6821429,22.05464286,139.5714286
(58) Iowa Lake (Iowa),7/30/2018,13:45,0.5,26.57070707,9.159545455,160.5409091,12.87318182,239.6545455,28.945,155.7727273
(58) Iowa Lake (Iowa),7/30/2018,13:45,1,25.38164251,8.672173913,97.66521739,8.001304348,242.5086957,24.44956522,157.5217391
(58) Iowa Lake (Iowa),7/30/2018,13:45,1.5,25.07692308,8.229230769,42.98076923,3.544615385,247.2384615,18.88653846,160.8461538
(58) Iowa Lake (Iowa),7/30/2018,13:45,2,24.86342593,8.424166667,48.14166667,3.985833333,247.0833333,21.60583333,160.625
(58) Iowa Lake (Iowa),7/30/2018,13:45,2.5,24.55555556,8.059583333,27.58333333,2.295833333,249.0833333,12.72916667,161.9166667
(58) Iowa Lake (Iowa),7/30/2018,13:45,3,24.12268519,7.771666667,8.179166667,0.685833333,256.8875,7.920833333,167
(58) Iowa Lake (Iowa),7/30/2018,13:45,3.5,22.54,7.4732,4.816,0.4152,284.26,5.8996,184.8
(58) Iowa Lake (Iowa),7/30/2018,13:45,4,18.67735043,7.137692308,3.123076923,0.290769231,350.3230769,4.974230769,227.6153846
(58) Iowa Lake (Iowa),7/30/2018,13:45,4.5,16.12666667,6.9936,2.236,0.2196,376.248,4.7516,244.64
(58) Iowa Lake (Iowa),7/30/2018,13:45,5,14.80769231,6.902692308,1.815384615,0.183461538,388.0153846,5.142307692,252.2307692
(58) Iowa Lake (Iowa),7/30/2018,13:45,5.5,13.96581197,6.846538462,1.569230769,0.160769231,400.3615385,5.503461538,260.2692308
(58) Iowa Lake (Iowa),7/30/2018,13:45,6,13.37268519,6.801666667,1.354166667,0.141666667,413.0083333,6.135416667,268.4166667
(58) Iowa Lake (Iowa),7/30/2018,13:45,6.5,13.06818182,6.769090909,1.227272727,0.128181818,421.2363636,7.103181818,273.8181818
(59) Lake Keomah (Mahaska),7/31/2018,9:23,0,25.62,8.7428,83.288,6.8012,278.472,19.6116,181
(59) Lake Keomah (Mahaska),7/31/2018,9:23,1,25.60416667,8.7525,72.4375,5.91625,280.2,19.32625,182
(59) Lake Keomah (Mahaska),7/31/2018,9:23,1.5,25.48039216,8.534705882,57.42352941,4.697647059,281.3764706,17.64647059,182.7647059
(59) Lake Keomah (Mahaska),7/31/2018,9:23,2,25.26984127,8.074285714,21.41428571,1.755714286,288.9857143,11.36571429,187.8571429
(59) Lake Keomah (Mahaska),7/31/2018,9:23,2.5,25.16666667,7.975,14.8,1.215,293.8,9.42,191
(59) Lake Keomah (Mahaska),7/31/2018,9:23,3,24.69883041,7.683157895,11.31052632,0.936315789,311.3105263,10.17421053,202.3684211
(59) Lake Keomah (Mahaska),7/31/2018,9:23,3.5,23.09444444,7.352,7.44,0.636,365.86,13.526,237.9
(59) Lake Keomah (Mahaska),7/31/2018,9:23,4,21.55555556,7.2,6.4,0.56,440.3,15.14,286
(59) Lake Keomah (Mahaska),7/31/2018,9:23,4.5,20.19907407,7.066666667,5.458333333,0.491666667,487.0166667,16.48583333,316.5833333
(59) Lake Keomah (Mahaska),7/31/2018,9:23,5,17.79320988,6.853333333,4.038888889,0.381666667,618.3611111,15.82388889,402.1111111
(60) Lake Manawa (Pottawattamie),7/23/2018,12:00,0,27.52298851,8.474482759,94.76551724,7.48137931,351.1,14.19448276,228.2413793
(60) Lake Manawa (Pottawattamie),7/23/2018,12:00,0.5,27.90522876,8.475882353,97.27647059,7.618823529,425.2882353,16.50705882,276.3529412
(60) Lake Manawa (Pottawattamie),7/23/2018,12:00,1,27.78148148,8.426666667,88.85333333,6.973333333,428.2666667,16.164,278.3333333
(60) Lake Manawa (Pottawattamie),7/23/2018,12:00,1.5,27.67283951,8.366666667,82.1,6.458888889,431.2555556,19.66666667,280.3333333
(61) Lake MacBride (Johnson),7/30/2018,14:14,0,26.94444444,8.847934783,127.0163043,10.12630435,290.275,11.66663043,188.8152174
(61) Lake MacBride (Johnson),7/30/2018,14:14,1,26.80246914,8.9,134.7888889,10.76666667,321.4222222,9.475555556,209
(61) Lake MacBride (Johnson),7/30/2018,14:14,1.5,26.67037037,8.906,136.15,10.90366667,321.5966667,9.451666667,209
(61) Lake MacBride (Johnson),7/30/2018,14:14,2,26.43939394,8.872272727,132.8590909,10.67818182,321.9772727,9.307727273,209.1363636
(61) Lake MacBride (Johnson),7/30/2018,14:14,3,25.92145594,8.553103448,112.6448276,9.136206897,323.9068966,9.270344828,210.5862069
(61) Lake MacBride (Johnson),7/30/2018,14:14,3.5,25.17867868,7.962162162,66.1027027,5.425945946,329.0837838,9.427027027,213.9189189
(61) Lake MacBride (Johnson),7/30/2018,14:14,4,23.5515873,7.571428571,33.8,2.863571429,341.9142857,9.844285714,222.3571429
(61) Lake MacBride (Johnson),7/30/2018,14:14,4.5,23.03472222,7.54375,24.5375,2.095,346.35,9.855,225.125
(61) Lake MacBride (Johnson),7/30/2018,14:14,5,20.86046512,7.472325581,17.18837209,1.524186047,364.2883721,9.169534884,236.7674419
(61) Lake MacBride (Johnson),7/30/2018,14:14,5.5,17.29777778,7.44,11.54,1.1,391.98,8.0204,254.96
(61) Lake MacBride (Johnson),7/30/2018,14:14,6.5,14.06666667,7.447,10.485,1.069,415.185,7.687,269.9
(61) Lake MacBride (Johnson),7/30/2018,14:14,7,11.62731481,7.4575,9.179166667,0.99375,425.4833333,7.490416667,276.4583333
(61) Lake MacBride (Johnson),7/30/2018,14:14,7.5,9.988888889,7.474,8.2,0.922,430.16,7.432,279.6
(61) Lake MacBride (Johnson),7/30/2018,14:14,8,9.611111111,7.48,7.95,0.9,430,7.4325,279.5
(61) Lake MacBride (Johnson),7/30/2018,14:14,8.5,9.283068783,7.492857143,7.39047619,0.845714286,423.1047619,7.416666667,275
(61) Lake MacBride (Johnson),7/30/2018,14:14,9,9.033333333,7.507,6.82,0.785,415.18,7.378,269.9
(61) Lake MacBride (Johnson),7/30/2018,14:14,10,8.829861111,7.430625,6.45625,0.7475,412.1,7.38125,267.875
(61) Lake MacBride (Johnson),7/30/2018,14:14,10.5,8.6,7.384666667,6.06,0.706,410.6533333,7.37,267
(61) Lake MacBride (Johnson),7/30/2018,14:14,11,8.2,7.352,5.652,0.6648,413.476,7.4276,268.8
(61) Lake MacBride (Johnson),7/30/2018,14:14,12,7.950617284,7.328333333,5.322222222,0.63,416.2055556,7.508888889,270.5
(61) Lake MacBride (Johnson),7/30/2018,14:14,12.5,7.769005848,7.135,5,0.594210526,423.4342105,7.891578947,275.2368421
(61) Lake MacBride (Johnson),7/30/2018,14:14,13,7.547268263,6.826132597,4.398895028,0.525966851,450.2740331,1.047016575,292.7016575
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,0,23.40849673,8.019411765,110.2411765,9.372352941,453.2705882,28.99058824,294.6470588
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,1,23.63333333,8.146,119.42,10.108,517.2,4.694,336.2
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,1.5,23.36111111,7.909,121.31,10.318,526.99,7.047,342.4
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,2,22.84126984,7.514285714,87.21428571,7.488571429,552.0571429,6.967142857,358.7142857
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,3,20.78888889,7.3,47.4,4.21,584.78,5.148,380
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,3.5,17.00925926,7.239166667,25.66666667,2.458333333,622.2083333,4.678333333,404.4166667
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,4,14.26388889,7.23,16.05,1.635,633.85,5.8725,412
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,4.5,13.61111111,7.23,15.1,1.56,632.4,7.87,411
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,5,12.06481481,7.23,13.98333333,1.49,639.55,10.01333333,415.8333333
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,5.5,9.965811966,7.252307692,11.36153846,1.275384615,634.8230769,12.04307692,412.7692308
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,6,9.277777778,7.26,9.3,1.07,636.6,11.94,414
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,6.5,9.111111111,7.12,8.9,1.023333333,639.3,12.75333333,415.3333333
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,7,8.371212121,6.784545455,7.140909091,0.834090909,744.0272727,21.09954545,483.6363636
(62) Lake Meyer (Winneshiek),8/6/2018,14:17,7.5,8.166666667,6.707777778,5.833333333,0.686666667,776.6555556,20.20222222,504.8888889
(63) Lake Miami (Monroe),7/10/2018,10:36,0,29.81587302,8.662,175.5142857,13.32142857,199.26,,129.4571429
(63) Lake Miami (Monroe),7/10/2018,10:36,1,29.61111111,8.879090909,196.4272727,14.93181818,249.8454545,,162.3636364
(63) Lake Miami (Monroe),7/10/2018,10:36,1.5,29.29166667,8.6846875,166.61875,12.73125,255.265625,,165.90625
(63) Lake Miami (Monroe),7/10/2018,10:36,2.5,28.18209877,8.117222222,87.55555556,6.793333333,270.2111111,,175.6666667
(63) Lake Miami (Monroe),7/10/2018,10:36,3,26.62698413,7.856666667,41.24761905,3.298571429,293.1047619,,190.5238095
(63) Lake Miami (Monroe),7/10/2018,10:36,3.5,25.64814815,7.683333333,27.15555556,2.198888889,311.6777778,,202.6666667
(63) Lake Miami (Monroe),7/10/2018,10:36,4,24.18518519,7.616666667,24.83333333,2.07,339,,220.3333333
(63) Lake Miami (Monroe),7/10/2018,10:36,4.5,23.16049383,7.571666667,18.71666667,1.592777778,395.2166667,,256.9444444
(63) Lake Miami (Monroe),7/10/2018,10:36,5,19.77873563,7.334655172,14.36206897,1.305862069,475.0724138,,308.8448276
(63) Lake Miami (Monroe),7/10/2018,10:36,5.5,19.48756799,7.181958042,10.40699301,0.954615385,513.7685315,,333.965035
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,0,29.21980676,8.372173913,119.2652174,9.132608696,334.8086957,,217.6086957
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,0.5,28.32026144,8.638235294,137.1117647,10.65823529,384.1117647,,249.5882353
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,1,27.99019608,8.644117647,136.8294118,10.70294118,382.3705882,,248.5882353
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,1.5,27.83333333,8.64,130.2,10.21,380.6,,247
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,2,27.70634921,8.627142857,126.5142857,9.941428571,380.9428571,,247.7142857
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,2.5,27.11538462,8.510769231,108.7269231,8.633461538,383.4538462,,249.2307692
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,3,26.74722222,8.3365,84.825,6.7825,386.56,,251.3
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,3.5,26.66319444,8.279375,77.225,6.186875,387.81875,,252
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,4,26.61111111,8.244705882,73.93529412,5.927058824,387.8352941,,252
(64) Minnewashta Lake (Dickinson),7/16/2018,16:02,4.5,26.52469136,8.207777778,68.11666667,5.468333333,388.2888889,,252.3333333
(65) Lake of the Hills (Scott),7/30/2018,11:45,0,26.47283951,8.668666667,124.2488889,9.988888889,306.9288889,13.70466667,199.3777778
(65) Lake of the Hills (Scott),7/30/2018,11:45,1,26.40509259,8.735833333,129.3708333,10.40375,403.2291667,17.34,262.2083333
(65) Lake of the Hills (Scott),7/30/2018,11:45,1.5,25.79032258,8.483548387,106.2483871,8.63516129,407.5677419,17.76064516,264.9354839
(65) Lake of the Hills (Scott),7/30/2018,11:45,2,25.55555556,8.21,85.65,7,410.45,18.195,267
(65) Lake of the Hills (Scott),7/30/2018,11:45,2.5,25.49074074,8.165,79.8,6.523333333,411.2,18.20333333,267.1666667
(65) Lake of the Hills (Scott),7/30/2018,11:45,3,25.29722222,7.888,50.2425,4.12075,415.2075,18.4055,269.9
(65) Lake of the Hills (Scott),7/30/2018,11:45,3.5,25.08888889,7.710666667,25.32666667,2.086666667,418.72,18.34533333,272.1333333
(65) Lake of the Hills (Scott),7/30/2018,11:45,4,24.98765432,7.626666667,17.86666667,1.473333333,420.0888889,18.21666667,273
(65) Lake of the Hills (Scott),7/30/2018,11:45,4.5,23.57986111,7.315,14.346875,1.2109375,448.31875,18.34875,291.3125
(65) Lake of the Hills (Scott),7/30/2018,11:45,5,19.54964539,6.864468085,10.90638298,0.995319149,578.4978723,24.93659574,376.106383
(65) Lake of the Hills (Scott),7/30/2018,11:45,5.5,18.73427673,6.816745283,6.716509434,0.625377358,615.0523585,12.63509434,399.8301887
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,0,27.79385965,9.081315789,114.2105263,8.974473684,162.2289474,24.61815789,105.6842105
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,1,27.94444444,9.1,116.9875,9.16375,203.9625,25.5525,133
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,1.5,27.94444444,9.1,118.4107143,9.272857143,204.0035714,25.18142857,133
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,2,27.1875,8.367083333,72.35833333,5.706666667,208.3,8.7275,135.4166667
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,3,24.4382716,7.567777778,30.91111111,2.568333333,230.8166667,2.831111111,150.0555556
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,3.5,21.32491582,7.241515152,18.11818182,1.589090909,272.9727273,2.441818182,177.4545455
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,4,19.08333333,7.055,13.35,1.235,306.35,2.485,199.5
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,4.5,17.875,7.035,12.95,1.2075,315.8,2.44,205.25
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,5,15.68333333,6.993,12.06,1.1905,348.515,2.5365,226.5
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,5.5,13.84666667,6.8932,10.892,1.1224,392.104,3.324,254.92
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,6,13.24188034,6.649615385,7.726153846,0.808846154,458.1923077,0.122307692,297.8153846
(66) Lake of Three Fires (Taylor),7/23/2018,13:00,6.5,13.3030303,6.61,5.709090909,0.596818182,474.9704545,0,308.7045455
(67) Orient Lake (Adair),7/25/2018,12:38,0,25.89930556,9.3278125,117.421875,9.5484375,249.728125,109.8240625,162.3125
(67) Orient Lake (Adair),7/25/2018,12:38,1,26.05555556,9.39,121.5947368,9.85,266.6473684,101.8873684,173
(67) Orient Lake (Adair),7/25/2018,12:38,1.5,25.96990741,9.259583333,104.75,8.495416667,267.4375,96.60166667,173.875
(67) Orient Lake (Adair),7/25/2018,12:38,2,25.51960784,8.918823529,77.45294118,6.330588235,275.2794118,268.1988235,178.9117647
(68) Lake Pahoja (Lyon),7/16/2018,11:45,0,26.69063181,8.311960784,149.9705882,12.00176471,356.0294118,,231.6078431
(68) Lake Pahoja (Lyon),7/16/2018,11:45,1,27.02941176,8.649411765,195.7588235,15.57294118,510.6529412,,331.9411765
(68) Lake Pahoja (Lyon),7/16/2018,11:45,1.5,24.26628352,7.741724138,134.9551724,11.17068966,723.8241379,,470.5172414
(68) Lake Pahoja (Lyon),7/16/2018,11:45,2,21.62962963,7.423333333,78.23333333,6.79,773.4,,502.6666667
(68) Lake Pahoja (Lyon),7/16/2018,11:45,2.5,21.11111111,7.41,70.96666667,6.256666667,777.3,,505.3333333
(68) Lake Pahoja (Lyon),7/16/2018,11:45,3,20.26068376,7.392307692,48.43461538,4.357692308,731.7384615,,475.6153846
(68) Lake Pahoja (Lyon),7/16/2018,11:45,3.5,18.73180077,7.377931034,28.23103448,2.61862069,718.4931034,,466.9655172
(68) Lake Pahoja (Lyon),7/16/2018,11:45,4,17.81313131,7.37,23.51818182,2.228181818,724.0818182,,470.7272727
(68) Lake Pahoja (Lyon),7/16/2018,11:45,4.5,17.64814815,7.37,19.96666667,1.895,722.6333333,,469.5
(68) Lake Pahoja (Lyon),7/16/2018,11:45,5,17.16545894,7.35673913,17.62173913,1.690652174,730.1347826,,474.6521739
(68) Lake Pahoja (Lyon),7/16/2018,11:45,5.5,15.82638889,7.35,16.125,1.59125,762.75,,495.75
(68) Lake Pahoja (Lyon),7/16/2018,11:45,6,15.44444444,7.35,15.9,1.58,772.8,,502
(68) Lake Pahoja (Lyon),7/16/2018,11:45,6.5,15.14529915,7.35,15.35384615,1.537692308,782.8153846,,508.8461538
(68) Lake Pahoja (Lyon),7/16/2018,11:45,7,13.98888889,7.25,14.33,1.464,864.66,,562.2
(68) Lake Pahoja (Lyon),7/16/2018,11:45,7.5,13.0372807,6.995065789,11.08355263,1.163092105,932.4907895,,606.1513158
(68) Lake Pahoja (Lyon),7/16/2018,11:45,8,13.05555556,6.978965517,9.201724138,0.965689655,942.3482759,,612.5344828
(69) Lake Smith (Kossuth),7/17/2018,14:25,0,29.42655367,8.91779661,199.7084746,15.24661017,277.7457627,,180.559322
(69) Lake Smith (Kossuth),7/17/2018,14:25,1,27.10353535,8.210454545,160.7136364,12.71818182,323.2409091,,210.0909091
(69) Lake Smith (Kossuth),7/17/2018,14:25,1.5,25.0491453,7.586923077,70.48846154,5.748076923,430.5769231,,279.8846154
(69) Lake Smith (Kossuth),7/17/2018,14:25,2,22.18518519,7.281666667,42.5,3.688333333,520.3,,338.1666667
(69) Lake Smith (Kossuth),7/17/2018,14:25,2.5,21.57971014,7.066086957,33.85652174,2.974782609,535.7956522,,348.2173913
(69) Lake Smith (Kossuth),7/17/2018,14:25,3,21.05208333,6.884583333,24.31041667,2.159791667,551.8541667,,358.7083333
(70) Lake Sugema (Van Buren),7/9/2018,13:38,0,30.34697856,8.88,230.9964912,17.34333333,238.0736842,,155
(70) Lake Sugema (Van Buren),7/9/2018,13:38,1,29.88888889,8.881875,231.1,17.481875,237.96875,,155
(70) Lake Sugema (Van Buren),7/9/2018,13:38,1.5,29.38518519,8.890222222,232.08,17.712,237.3733333,,154.1333333
(70) Lake Sugema (Van Buren),7/9/2018,13:38,2,28.90277778,8.9,231.675,17.826875,237.43125,,154
(70) Lake Sugema (Van Buren),7/9/2018,13:38,2.5,28.69444444,8.9,230.975,17.84,237.4,,154
(70) Lake Sugema (Van Buren),7/9/2018,13:38,3,28.33555556,8.8268,220.088,17.1,237.54,,154.16
(70) Lake Sugema (Van Buren),7/9/2018,13:38,3.5,27.26282051,8.254615385,132.4192308,10.44269231,240.8923077,,156.6538462
(70) Lake Sugema (Van Buren),7/9/2018,13:38,4.5,25.5,7.826956522,59.80869565,4.885652174,249.7304348,,162.3043478
(70) Lake Sugema (Van Buren),7/9/2018,13:38,5,22.87037037,7.6,33.71,2.868333333,261.6166667,,170.1333333
(70) Lake Sugema (Van Buren),7/9/2018,13:38,5.5,19.59722222,7.46,25,2.28,277.475,,180.5
(70) Lake Sugema (Van Buren),7/9/2018,13:38,6,19.11111111,7.442857143,24,2.212857143,279.2857143,,181.4285714
(70) Lake Sugema (Van Buren),7/9/2018,13:38,6.5,15.93055556,7.4021875,18.6625,1.8265625,293.46875,,190.84375
(70) Lake Sugema (Van Buren),7/9/2018,13:38,7,13.6540404,7.271818182,15.94090909,1.654545455,298.4181818,,194
(71) Lake Wapello (Davis),7/10/2018,7:29,0,27.85238095,7.838571429,125.3742857,9.888285714,156.5628571,,101.8
(71) Lake Wapello (Davis),7/10/2018,7:29,1,28.77777778,8.260714286,129.4892857,9.993928571,227.9535714,,148
(71) Lake Wapello (Davis),7/10/2018,7:29,1.5,28.77777778,8.396363636,130.7545455,10.09181818,227.7727273,,148
(71) Lake Wapello (Davis),7/10/2018,7:29,2.5,28.73148148,8.419444444,132.0277778,10.19611111,227.75,,148
(71) Lake Wapello (Davis),7/10/2018,7:29,3,28.51262626,8.278181818,124.1863636,9.622272727,228.8136364,,148.6363636
(71) Lake Wapello (Davis),7/10/2018,7:29,3.5,28.18055556,8.1525,109.6083333,8.54,230.85,,150.1666667
(71) Lake Wapello (Davis),7/10/2018,7:29,4,27.97222222,8.05,99.71666667,7.8,232.3333333,,151
(71) Lake Wapello (Davis),7/10/2018,7:29,4.5,26.20740741,7.918666667,80.69333333,6.440666667,240.5466667,,156.4666667
(71) Lake Wapello (Davis),7/10/2018,7:29,5,21.28611111,7.801,45.06,3.9385,265.21,,172.3
(71) Lake Wapello (Davis),7/10/2018,7:29,5.5,18.46296296,7.663333333,30.43333333,2.816666667,279.4666667,,181.3333333
(71) Lake Wapello (Davis),7/10/2018,7:29,6,17.25308642,7.616666667,26.98888889,2.577777778,286.3,,186.1111111
(71) Lake Wapello (Davis),7/10/2018,7:29,6.5,15.35714286,7.509642857,22.09285714,2.192857143,294.0928571,,191.1428571
(71) Lake Wapello (Davis),7/10/2018,7:29,7,13.02083333,7.30125,16.625,1.74625,308.7,,200.5
(71) Lake Wapello (Davis),7/10/2018,7:29,7.5,12.72222222,7.28,16,1.69,311.6,,203
(71) Lake Wapello (Davis),7/10/2018,7:29,8,12.08962963,7.2296,13.22,1.419066667,328.12,,213.2666667
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,0,27.99415205,8.181578947,89.36842105,7.012631579,192.5263158,13.03684211,125.0526316
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,1,28.0462963,8.29,79.45,6.211666667,228.3666667,14.265,148
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,1.5,27.66319444,8.27375,77.99375,6.1375,228.225,14.646875,148
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,2,27.55555556,8.235,74.93333333,5.91,228.3333333,14.44666667,148
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,2.5,27.55555556,8.22,73.7,5.815,228.4,14.265,148
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,3,27.45634921,8,60.72142857,4.797857143,229.025,13.83785714,148.9285714
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,3.5,27.38888889,7.9,55.2,4.365,229.4,13.44,149
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,4,27.29292929,7.702727273,45.03636364,3.568181818,229.9636364,13.07454545,149.4545455
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,4.5,26.75146199,7.388421053,21.28684211,1.700263158,236.9315789,10.95210526,153.9736842
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,5.5,24.56944444,7.2175,11.6,0.9625,249.95,10.03,162.5
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,6,22.125,7.2175,8.475,0.735,266.5,8.9225,173.25
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,6.5,20.75694444,7.31125,7.7375,0.69125,283.5125,8.48625,184.375
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,7,18.54861111,7.41,6.5,0.60625,310.91875,8.87625,202.125
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,7.5,17.73611111,7.4325,5.625,0.535,319.65,9.5325,208
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,8,17.15873016,7.445714286,5.242857143,0.504285714,326.1571429,10.24857143,212
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,8.5,16.03594771,7.451176471,4.705882353,0.462352941,344.6647059,11.76411765,224.1764706
(72) Little River Watershed Lake (Decatur),7/9/2018,11:40,9,15.10130719,7.397647059,4.288235294,0.430588235,378.2,21.07176471,245.8823529
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,0,24.52898551,7.428913043,101.9152174,8.516304348,288.473913,,187.5217391
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,1,25.16666667,8.063793103,101.6724138,8.37,361.5258621,,235.0689655
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,1.5,25.08666667,8.1284,99.512,8.201,364.406,,236.92
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,2.5,24.92528736,8.156551724,94.01896552,7.771034483,367.2603448,,238.6896552
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,3,24.67717718,8.140810811,88.38108108,7.338918919,370.9351351,,241.0810811
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,3.5,24.52777778,8.125,82.05,6.83,373.05,,242.5
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,4,21.01932367,7.748405797,64.63623188,5.713768116,420.0376812,,272.9855072
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,4.5,17.275,7.561,52.875,5.0675,484.245,,314.85
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,5,16.17777778,7.54,52.02,5.044,498.92,,324.2
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,5.5,14.22807018,7.455263158,45.61315789,4.657105263,520.0157895,,338.0263158
(73) Little Sioux Park Lake (Woodbury),6/25/2018,7:57,6,13.35500611,7.315549451,24.48461538,2.554175824,531.4148352,,345.3791209
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,0,26.75,8.846153846,112.4884615,9,358.0307692,,232.7692308
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,0.5,26.98039216,8.876470588,108.0352941,8.602352941,386.4294118,,251.0588235
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,1,26.87847222,8.843125,83.91875,6.693125,389.225,,253
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,1.5,26.7010582,8.73952381,55.62380952,4.450952381,393.6761905,,255.952381
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,2,26.49555556,8.6244,29.508,2.3708,399.632,,259.76
(74) Little Spirit Lake (Dickinson),7/17/2018,8:49,2.5,26.39215686,8.544705882,13.80588235,1.111764706,403.8882353,,262.5294118
(75) Little Wall Lake (Hamilton),8/7/2018,15:25,0,25.28174603,8.462857143,128.4071429,10.57,328.4142857,9.523571429,213.5714286
(75) Little Wall Lake (Hamilton),8/7/2018,15:25,1,25.27083333,8.614375,131.8875,10.831875,417.63125,13.995,271.5
(75) Little Wall Lake (Hamilton),8/7/2018,15:25,1.5,24.47863248,8.300769231,106.0230769,8.826923077,421.7,14.28230769,274.0769231
(75) Little Wall Lake (Hamilton),8/7/2018,15:25,2.5,24.01234568,8.165555556,88.82222222,7.465555556,426.9888889,14.77222222,277.5555556
(75) Little Wall Lake (Hamilton),8/7/2018,15:25,3,23.90555556,7.979,72.42,6.101,430.95,19.104,280.2
(76) Littlefield Lake (Audubon),7/25/2018,7:00,0,25.25757576,8.823181818,126.3136364,10.42772727,218.7090909,33.72681818,142.2272727
(76) Littlefield Lake (Audubon),7/25/2018,7:00,0.5,26.35493827,9.038333333,138.0388889,11.12222222,253.8888889,32.90388889,165
