"","year","doy","siteID","name","TSS","TFSS"
"426",2002,94,22610002,"Badger Creek Lake Mid-depth Grab (2)",6,NA
"427",2002,79,22610002,"Badger Creek Lake Mid-depth Grab (2)",5,NA
"428",2002,107,22610002,"Badger Creek Lake Mid-depth Grab (2)",5,NA
"429",2002,156,22610002,"Badger Creek Lake Mid-depth Grab (2)",6,NA
"430",2002,122,22610002,"Badger Creek Lake Mid-depth Grab (2)",8,NA
"431",2002,184,22610002,"Badger Creek Lake Mid-depth Grab (2)",12,NA
"432",2002,224,22610002,"Badger Creek Lake Mid-depth Grab (2)",24,NA
"433",2002,224,22610003,"Badger Creek Lake Bottom Grab (3)",13,NA
"434",2002,184,22610003,"Badger Creek Lake Bottom Grab (3)",24,NA
"435",2002,122,22610003,"Badger Creek Lake Bottom Grab (3)",7,NA
"436",2002,156,22610003,"Badger Creek Lake Bottom Grab (3)",5,NA
"437",2002,107,22610003,"Badger Creek Lake Bottom Grab (3)",5,NA
"438",2002,94,22610003,"Badger Creek Lake Bottom Grab (3)",4,NA
"439",2002,79,22610003,"Badger Creek Lake Bottom Grab (3)",6,NA
"440",2005,224,22610004,"Badger Creek Max Depth",33,NA
"441",2005,189,22610004,"Badger Creek Max Depth",28,NA
"442",2005,154,22610004,"Badger Creek Max Depth",19,NA
"443",2007,170,22620002,"Lake Keomah",7,1
"444",2007,226,22620002,"Lake Keomah",22,2
"445",2009,259,22620002,"Lake Keomah",1,NA
"446",2009,190,22620002,"Lake Keomah",3,NA
"447",2009,217,22620002,"Lake Keomah",4,NA
"448",2009,127,22620002,"Lake Keomah",8,NA
"449",2009,159,22620002,"Lake Keomah",7,NA
"450",2009,159,22620004,"Lake Keomah - East Arm",6,NA
"451",2009,127,22620004,"Lake Keomah - East Arm",7,NA
"452",2009,217,22620004,"Lake Keomah - East Arm",5,NA
"453",2009,190,22620004,"Lake Keomah - East Arm",3,NA
"454",2009,259,22620004,"Lake Keomah - East Arm",1,NA
"455",2009,259,22620005,"Lake Keomah - West Arm",2,NA
"456",2009,190,22620005,"Lake Keomah - West Arm",5,NA
"457",2009,217,22620005,"Lake Keomah - West Arm",4,NA
"458",2009,127,22620005,"Lake Keomah - West Arm",7,NA
"459",2009,159,22620005,"Lake Keomah - West Arm",3,NA
"460",2005,234,22680001,"Lake Miami Max Depth",19,NA
"461",2005,206,22680001,"Lake Miami Max Depth",17,NA
"462",2005,160,22680001,"Lake Miami Max Depth",8,NA
"463",2003,283,22770001,"Easter Lake (maximum water depth)",8,NA
"464",2003,269,22770001,"Easter Lake (maximum water depth)",21,NA
"465",2003,255,22770001,"Easter Lake (maximum water depth)",17,NA
"466",2003,234,22770001,"Easter Lake (maximum water depth)",25,NA
"467",2003,219,22770001,"Easter Lake (maximum water depth)",18,NA
"468",2003,203,22770001,"Easter Lake (maximum water depth)",12,NA
"469",2003,192,22770001,"Easter Lake (maximum water depth)",9,NA
"470",2003,192,22770002,"Easter Lake (mean water depth)",13,NA
"471",2003,203,22770002,"Easter Lake (mean water depth)",16,NA
"472",2003,219,22770002,"Easter Lake (mean water depth)",18,NA
"473",2003,234,22770002,"Easter Lake (mean water depth)",27,NA
"474",2003,255,22770002,"Easter Lake (mean water depth)",28,NA
"475",2003,269,22770002,"Easter Lake (mean water depth)",24,NA
"476",2003,283,22770002,"Easter Lake (mean water depth)",10,NA
"477",2003,283,22770003,"Easter Lake (shallow water depth)",9,NA
"478",2003,269,22770003,"Easter Lake (shallow water depth)",25,NA
"479",2003,255,22770003,"Easter Lake (shallow water depth)",18,NA
"480",2003,234,22770003,"Easter Lake (shallow water depth)",29,NA
"481",2003,219,22770003,"Easter Lake (shallow water depth)",21,NA
"482",2003,203,22770003,"Easter Lake (shallow water depth)",16,NA
"483",2003,192,22770003,"Easter Lake (shallow water depth)",13,NA
"484",2007,221,22770004,"Big Creek",4,1
"485",2007,156,22770004,"Big Creek",5,2
"486",2008,255,22770004,"Big Creek",3,1
"487",2008,227,22770004,"Big Creek",7,1
"488",2008,128,22770004,"Big Creek",2,1
"489",2008,164,22770004,"Big Creek",21,16
"490",2008,184,22770004,"Big Creek",3,2
"491",2005,75,22780001,"Carter Lake Max Depth",20,NA
"492",2012,130,22780003,"Lake Manawa",38,NA
"493",2012,158,22780003,"Lake Manawa",41,NA
"494",2012,226,22780003,"Lake Manawa",42,NA
"495",2012,191,22780003,"Lake Manawa",54,NA
"496",2012,254,22780003,"Lake Manawa",52,NA
"497",2002,141,22790001,"Arbor Lake Surface Grab (8)",2,NA
"498",2002,114,22790001,"Arbor Lake Surface Grab (8)",5,NA
"499",2002,163,22790001,"Arbor Lake Surface Grab (8)",4,NA
"500",2002,203,22790001,"Arbor Lake Surface Grab (8)",30,NA
"501",2002,231,22790001,"Arbor Lake Surface Grab (8)",29,NA
"502",2002,260,22790001,"Arbor Lake Surface Grab (8)",18,NA
"503",2002,78,22790001,"Arbor Lake Surface Grab (8)",23,NA
"504",2002,56,22790001,"Arbor Lake Surface Grab (8)",20,NA
"505",2002,56,22790002,"Arbor Lake Mid-depth Grab (9)",17,NA
"506",2002,78,22790002,"Arbor Lake Mid-depth Grab (9)",22,NA
"507",2002,260,22790002,"Arbor Lake Mid-depth Grab (9)",14,NA
"508",2002,231,22790002,"Arbor Lake Mid-depth Grab (9)",22,NA
"509",2002,203,22790002,"Arbor Lake Mid-depth Grab (9)",28,NA
"510",2002,163,22790002,"Arbor Lake Mid-depth Grab (9)",6,NA
"511",2002,114,22790002,"Arbor Lake Mid-depth Grab (9)",7,NA
"512",2002,141,22790002,"Arbor Lake Mid-depth Grab (9)",18,NA
"513",2002,141,22790003,"Arbor Lake Bottom Grab (10)",10,NA
"514",2002,114,22790003,"Arbor Lake Bottom Grab (10)",5,NA
"515",2002,163,22790003,"Arbor Lake Bottom Grab (10)",28,NA
"516",2002,203,22790003,"Arbor Lake Bottom Grab (10)",13,NA
"517",2002,231,22790003,"Arbor Lake Bottom Grab (10)",22,NA
"518",2002,260,22790003,"Arbor Lake Bottom Grab (10)",16,NA
"519",2002,78,22790003,"Arbor Lake Bottom Grab (10)",23,NA
"520",2002,56,22790003,"Arbor Lake Bottom Grab (10)",19,NA
"521",2005,157,22790004,"Arbor Lake Max Depth",4,NA
"522",2005,199,22790004,"Arbor Lake Max Depth",19,NA
"523",2007,164,22810002,"Black Hawk Lake",16,7
"524",2007,227,22810002,"Black Hawk Lake",48,22
"525",2008,178,22810002,"Black Hawk Lake",25,16
"526",2008,150,22810002,"Black Hawk Lake",12,8
"527",2008,234,22810002,"Black Hawk Lake",63,13
"528",2008,205,22810002,"Black Hawk Lake",36,14
"529",2008,280,22810002,"Black Hawk Lake",42,5
"530",2008,280,22810003,"Black Hawk Lake West Arm",100,52
"531",2008,205,22810003,"Black Hawk Lake West Arm",64,26
"532",2008,234,22810003,"Black Hawk Lake West Arm",55,19
"533",2008,150,22810003,"Black Hawk Lake West Arm",31,16
"534",2008,178,22810003,"Black Hawk Lake West Arm",49,27
"535",2007,227,22810003,"Black Hawk Lake West Arm",38,17
"536",2007,198,22810003,"Black Hawk Lake West Arm",50,20
"537",2007,164,22810003,"Black Hawk Lake West Arm",32,17
"538",2007,164,22810004,"Black Hawk Lake Open Bay",16,6
"539",2007,198,22810004,"Black Hawk Lake Open Bay",50,24
"540",2007,227,22810004,"Black Hawk Lake Open Bay",46,19
"541",2008,150,22810004,"Black Hawk Lake Open Bay",15,11
"542",2008,234,22810004,"Black Hawk Lake Open Bay",67,14
"543",2008,205,22810004,"Black Hawk Lake Open Bay",29,12
"544",2008,280,22810004,"Black Hawk Lake Open Bay",50,10
"545",2008,262,22820001,"Lake of the Hills",15,4
"546",2008,211,22820001,"Lake of the Hills",8,3
"547",2008,238,22820001,"Lake of the Hills",18,6
"548",2008,177,22820001,"Lake of the Hills",9,4
"549",2008,140,22820001,"Lake of the Hills",9,3
"550",2003,282,22850001,"Hickory Grove Lake (maximum water depth)",11,NA
"551",2003,195,22850001,"Hickory Grove Lake (maximum water depth)",5,NA
"552",2003,230,22850001,"Hickory Grove Lake (maximum water depth)",9,NA
"553",2003,218,22850001,"Hickory Grove Lake (maximum water depth)",9,NA
"554",2003,253,22850001,"Hickory Grove Lake (maximum water depth)",10,NA
"555",2003,265,22850001,"Hickory Grove Lake (maximum water depth)",8,NA
"556",2003,265,22850002,"Hickory Grove Lake (mean water depth)",10,NA
"557",2003,253,22850002,"Hickory Grove Lake (mean water depth)",10,NA
"558",2003,230,22850002,"Hickory Grove Lake (mean water depth)",7,NA
"559",2003,218,22850002,"Hickory Grove Lake (mean water depth)",6,NA
"560",2003,195,22850002,"Hickory Grove Lake (mean water depth)",8,NA
"561",2003,282,22850002,"Hickory Grove Lake (mean water depth)",7,NA
"562",2003,282,22850003,"Hickory Grove Lake (shallow water depth)",7,NA
"563",2003,195,22850003,"Hickory Grove Lake (shallow water depth)",16,NA
"564",2003,218,22850003,"Hickory Grove Lake (shallow water depth)",6,NA
"565",2003,230,22850003,"Hickory Grove Lake (shallow water depth)",8,NA
"566",2003,253,22850003,"Hickory Grove Lake (shallow water depth)",15,NA
"567",2003,265,22850003,"Hickory Grove Lake (shallow water depth)",9,NA
"568",2007,228,22860001,"Casey Lake",20,1
"569",2007,178,22860001,"Casey Lake",10,3
"570",2010,140,22860001,"Casey Lake",2,1
"571",2010,259,22860001,"Casey Lake",10,1
"572",2010,229,22860001,"Casey Lake",13,1
"573",2010,189,22860001,"Casey Lake",6,1
"574",2010,161,22860001,"Casey Lake",3,1
"575",2011,159,22860002,"Otter Creek Lake",5,NA
"576",2011,130,22860002,"Otter Creek Lake",4,NA
"577",2011,195,22860002,"Otter Creek Lake",10,NA
"578",2011,220,22860002,"Otter Creek Lake",23,NA
"579",2011,257,22860002,"Otter Creek Lake",14,NA
"580",2011,257,22860004,"Otter Creek Lake inlet at Clutier",14,NA
"581",2011,220,22860004,"Otter Creek Lake inlet at Clutier",35,NA
"582",2011,195,22860004,"Otter Creek Lake inlet at Clutier",56,NA
"583",2011,159,22860004,"Otter Creek Lake inlet at Clutier",18,NA
"584",2011,130,22860004,"Otter Creek Lake inlet at Clutier",6,NA
"585",2005,228,22870001,"Lake of Three Fires Max Depth",10,NA
"586",2005,201,22870001,"Lake of Three Fires Max Depth",15,NA
"587",2005,165,22870001,"Lake of Three Fires Max Depth",3,NA
"588",2012,158,22870003,"Windmill Lake",20,NA
"589",2012,130,22870003,"Windmill Lake",11,NA
"590",2012,191,22870003,"Windmill Lake",18,NA
"591",2012,226,22870003,"Windmill Lake",38,NA
"592",2012,254,22870003,"Windmill Lake",20,NA
"593",2011,256,22880002,"Thayer Lake",9,NA
"594",2011,243,22880002,"Thayer Lake",17,NA
"595",2011,132,22880002,"Thayer Lake",58,NA
"596",2011,167,22880002,"Thayer Lake",14,NA
"597",2011,187,22880002,"Thayer Lake",9,NA
"598",2011,229,22880002,"Thayer Lake",7,NA
"599",2004,189,22890001,"Indian Lake (maximum water depth)",12,NA
"600",2004,204,22890001,"Indian Lake (maximum water depth)",11,NA
"601",2004,280,22890001,"Indian Lake (maximum water depth)",20,NA
"602",2004,259,22890001,"Indian Lake (maximum water depth)",17,NA
"603",2004,217,22890001,"Indian Lake (maximum water depth)",20,NA
"604",2004,231,22890001,"Indian Lake (maximum water depth)",20,NA
"605",2004,244,22890001,"Indian Lake (maximum water depth)",12,NA
"606",2004,244,22890002,"Indian Lake (mean water depth)",18,NA
"607",2004,231,22890002,"Indian Lake (mean water depth)",24,NA
"608",2004,217,22890002,"Indian Lake (mean water depth)",22,NA
"609",2004,259,22890002,"Indian Lake (mean water depth)",13,NA
"610",2004,280,22890002,"Indian Lake (mean water depth)",19,NA
"611",2004,204,22890002,"Indian Lake (mean water depth)",20,NA
"612",2004,189,22890002,"Indian Lake (mean water depth)",14,NA
"613",2004,189,22890003,"Indian Lake (shallow water depth)",10,NA
"614",2004,204,22890003,"Indian Lake (shallow water depth)",14,NA
"615",2004,280,22890003,"Indian Lake (shallow water depth)",22,NA
"616",2004,259,22890003,"Indian Lake (shallow water depth)",27,NA
"617",2004,217,22890003,"Indian Lake (shallow water depth)",20,NA
"618",2004,244,22890003,"Indian Lake (shallow water depth)",26,NA
"619",2004,231,22890003,"Indian Lake (shallow water depth)",21,NA
"620",2005,81,22900001,"Ottumwa Lagoon Max Depth",51,NA
"621",2002,234,22920001,"Lake Darling Surface Grab (6)",21,NA
"622",2002,198,22920001,"Lake Darling Surface Grab (6)",14,NA
"623",2002,171,22920001,"Lake Darling Surface Grab (6)",38,NA
"624",2002,113,22920001,"Lake Darling Surface Grab (6)",9,NA
"625",2002,150,22920001,"Lake Darling Surface Grab (6)",14,NA
"626",2002,77,22920001,"Lake Darling Surface Grab (6)",2,NA
"627",2002,77,22920002,"Lake Darling Mid-depth Grab (7)",14,NA
"628",2002,150,22920002,"Lake Darling Mid-depth Grab (7)",37,NA
"629",2002,113,22920002,"Lake Darling Mid-depth Grab (7)",8,NA
"630",2002,171,22920002,"Lake Darling Mid-depth Grab (7)",23,NA
"631",2002,198,22920002,"Lake Darling Mid-depth Grab (7)",19,NA
"632",2002,234,22920002,"Lake Darling Mid-depth Grab (7)",17,NA
"633",2002,234,22920003,"Lake Darling Bottom Grab (8)",23,NA
"634",2002,198,22920003,"Lake Darling Bottom Grab (8)",37,NA
"635",2002,171,22920003,"Lake Darling Bottom Grab (8)",56,NA
"636",2002,113,22920003,"Lake Darling Bottom Grab (8)",8,NA
"637",2002,150,22920003,"Lake Darling Bottom Grab (8)",53,NA
"638",2002,77,22920003,"Lake Darling Bottom Grab (8)",47,NA
"639",2005,160,22920004,"Lake Darling Max Depth",9,NA
"640",2005,206,22920004,"Lake Darling Max Depth",25,NA
"641",2002,87,22960001,"Lake Meyer Surface Grab (4)",2,NA
"642",2002,115,22960001,"Lake Meyer Surface Grab (4)",8,NA
"643",2002,133,22960001,"Lake Meyer Surface Grab (4)",1,NA
"644",2002,176,22960001,"Lake Meyer Surface Grab (4)",3,NA
"645",2002,196,22960001,"Lake Meyer Surface Grab (4)",8,NA
"646",2002,233,22960001,"Lake Meyer Surface Grab (4)",10,NA
"647",2002,262,22960001,"Lake Meyer Surface Grab (4)",9,NA
"648",2002,281,22960001,"Lake Meyer Surface Grab (4)",11,NA
"649",2002,281,22960002,"Lake Meyer Mid-depth Grab (5)",10,NA
"650",2002,262,22960002,"Lake Meyer Mid-depth Grab (5)",7,NA
"651",2002,233,22960002,"Lake Meyer Mid-depth Grab (5)",8,NA
"652",2002,196,22960002,"Lake Meyer Mid-depth Grab (5)",18,NA
"653",2002,176,22960002,"Lake Meyer Mid-depth Grab (5)",3,NA
"654",2002,133,22960002,"Lake Meyer Mid-depth Grab (5)",2,NA
"655",2002,115,22960002,"Lake Meyer Mid-depth Grab (5)",9,NA
"656",2002,87,22960002,"Lake Meyer Mid-depth Grab (5)",5,NA
"657",2002,87,22960003,"Lake Meyer Bottom Grab (6)",6,NA
"658",2002,115,22960003,"Lake Meyer Bottom Grab (6)",17,NA
"659",2002,133,22960003,"Lake Meyer Bottom Grab (6)",1,NA
"660",2002,176,22960003,"Lake Meyer Bottom Grab (6)",10,NA
"661",2002,196,22960003,"Lake Meyer Bottom Grab (6)",6,NA
"662",2002,233,22960003,"Lake Meyer Bottom Grab (6)",7,NA
"663",2002,262,22960003,"Lake Meyer Bottom Grab (6)",9,NA
"664",2002,281,22960003,"Lake Meyer Bottom Grab (6)",10,NA
"665",2003,273,22960004,"Lake Meyer (maximum water depth)",14,NA
"666",2003,258,22960004,"Lake Meyer (maximum water depth)",7,NA
"667",2003,217,22960004,"Lake Meyer (maximum water depth)",15,NA
"668",2003,231,22960004,"Lake Meyer (maximum water depth)",14,NA
"669",2003,203,22960004,"Lake Meyer (maximum water depth)",14,NA
"670",2003,191,22960004,"Lake Meyer (maximum water depth)",25,NA
"671",2003,191,22960005,"Lake Meyer (mean water depth)",17,NA
"672",2003,203,22960005,"Lake Meyer (mean water depth)",12,NA
"673",2003,231,22960005,"Lake Meyer (mean water depth)",13,NA
"674",2003,217,22960005,"Lake Meyer (mean water depth)",14,NA
"675",2003,273,22960005,"Lake Meyer (mean water depth)",16,NA
"676",2003,258,22960005,"Lake Meyer (mean water depth)",9,NA
"677",2003,258,22960006,"Lake Meyer (shallow water depth)",17,NA
"678",2003,273,22960006,"Lake Meyer (shallow water depth)",19,NA
"679",2003,217,22960006,"Lake Meyer (shallow water depth)",18,NA
"680",2003,231,22960006,"Lake Meyer (shallow water depth)",15,NA
"681",2003,203,22960006,"Lake Meyer (shallow water depth)",18,NA
"682",2003,191,22960006,"Lake Meyer (shallow water depth)",17,NA
"683",2012,158,22970001,"Browns Lake",14,NA
"684",2012,130,22970001,"Browns Lake",16,NA
"685",2012,226,22970001,"Browns Lake",26,NA
"686",2012,192,22970001,"Browns Lake",28,NA
"687",2012,255,22970001,"Browns Lake",35,NA
"688",2004,229,22990001,"Lake Cornelia (maximum water depth)",24,NA
"689",2004,218,22990001,"Lake Cornelia (maximum water depth)",20,NA
"690",2004,258,22990001,"Lake Cornelia (maximum water depth)",40,NA
"691",2004,247,22990001,"Lake Cornelia (maximum water depth)",25,NA
"692",2004,278,22990001,"Lake Cornelia (maximum water depth)",19,NA
"693",2004,201,22990001,"Lake Cornelia (maximum water depth)",15,NA
"694",2004,190,22990001,"Lake Cornelia (maximum water depth)",16,NA
"695",2004,190,22990002,"Lake Cornelia (mean water depth)",16,NA
"696",2004,201,22990002,"Lake Cornelia (mean water depth)",15,NA
"697",2004,278,22990002,"Lake Cornelia (mean water depth)",17,NA
"698",2004,247,22990002,"Lake Cornelia (mean water depth)",17,NA
"699",2004,258,22990002,"Lake Cornelia (mean water depth)",24,NA
"700",2004,218,22990002,"Lake Cornelia (mean water depth)",24,NA
"701",2004,229,22990002,"Lake Cornelia (mean water depth)",28,NA
"702",2004,229,22990003,"Lake Cornelia (shallow water depth)",22,NA
"703",2004,218,22990003,"Lake Cornelia (shallow water depth)",20,NA
"704",2004,258,22990003,"Lake Cornelia (shallow water depth)",23,NA
"705",2004,247,22990003,"Lake Cornelia (shallow water depth)",16,NA
"706",2004,278,22990003,"Lake Cornelia (shallow water depth)",14,NA
"707",2004,201,22990003,"Lake Cornelia (shallow water depth)",13,NA
"708",2004,190,22990003,"Lake Cornelia (shallow water depth)",16,NA
