Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
Lake Sugema,7/15/2019,2:31 PM,2.5,26.43,7.42,5.95,0.48,163.2,4.61,106.07
Lake Sugema,7/15/2019,2:31 PM,3,24.35,7.11,3.51,0.29,166.65,3.61,108.36
Lake Sugema,7/15/2019,2:31 PM,3.5,22.13,7.02,2.38,0.21,166.12,3.44,107.92
Lake Sugema,7/15/2019,2:31 PM,4,20.94,7,2.01,0.18,165.11,3.6,107.36
Lake Sugema,7/15/2019,2:31 PM,4.5,19.5,6.98,1.72,0.16,171.65,3.67,111.53
Lake Sugema,7/15/2019,2:31 PM,5,18.54,6.97,1.42,0.13,178.9,3.71,116.25
Lake Sugema,7/15/2019,2:31 PM,5.5,17.75,6.97,1.22,0.12,185.69,3.81,120.69
Lake Sugema,7/15/2019,2:31 PM,6,16.7,6.97,0.97,0.09,194.72,3.8,126.57
Lake Sugema,7/15/2019,2:31 PM,6.5,15.96,6.95,0.8,0.08,201.66,3.89,131
Lake Sugema,7/15/2019,2:31 PM,7,15.35,6.93,0.71,0.07,209.26,4.2,136
Lake Sugema,7/15/2019,2:31 PM,7.5,14.68,6.76,0.65,0.07,222.17,5.36,144.45
Lake Wapello,7/16/2019,7:42 AM,0,28.65,8.33,99.77,7.73,173.84,5.3,113
Lake Wapello,7/16/2019,7:42 AM,0.5,28.76,8.45,98.16,7.58,174.12,5.44,113
Lake Wapello,7/16/2019,7:42 AM,1,28.83,8.49,97.53,7.52,174.66,5.33,113.75
Lake Wapello,7/16/2019,7:42 AM,1.5,28.53,8.09,76.84,5.95,175.6,7.14,114.25
Lake Wapello,7/16/2019,7:42 AM,2,27.22,7.45,23.68,1.87,176.66,9.31,115
Lake Wapello,7/16/2019,7:42 AM,2.5,24.59,7.17,7.04,0.58,179.91,8.32,117.06
Lake Wapello,7/16/2019,7:42 AM,3,21.96,6.99,3.56,0.31,179.91,9.08,116.94
Lake Wapello,7/16/2019,7:42 AM,3.5,20.83,6.91,2.29,0.2,180,10.95,117.06
Lake Wapello,7/16/2019,7:42 AM,4,19.9,6.86,1.8,0.16,182.45,12.4,118.67
Lake Wapello,7/16/2019,7:42 AM,4.5,19.04,6.84,1.35,0.12,187.27,13.95,121.8
Lake Wapello,7/16/2019,7:42 AM,5,18.06,6.83,1.13,0.11,194.21,13.84,126.2
Lake Wapello,7/16/2019,7:42 AM,5.5,17.21,6.83,0.95,0.09,201.55,13.22,131.05
Lake Wapello,7/16/2019,7:42 AM,6,16.41,6.83,0.72,0.07,208.75,12.74,135.69
Lake Wapello,7/16/2019,7:42 AM,6.5,15.61,6.82,0.53,0.05,215.59,11.83,140.17
Lake Wapello,7/16/2019,7:42 AM,7,14.77,6.8,0.44,0.04,225.32,11.62,146.46
Lake Wapello,7/16/2019,7:42 AM,7.5,14.13,6.77,0.4,0.04,234.71,11.75,152.58
Lake Wapello,7/16/2019,7:42 AM,8,13.85,6.76,0.33,0.03,239.24,12.03,155.5
Lake Wapello,7/16/2019,7:42 AM,8.5,13.49,6.75,0.26,0.03,245.99,12.33,159.87
Lake Wapello,7/16/2019,7:42 AM,9,13.35,6.7,0.2,0.02,250.23,13.83,162.75
Little River Watershed Lake,7/15/2019,10:15 AM,0,26.77,8.82,70.34,5.63,201.93,5.87,131
Little River Watershed Lake,7/15/2019,10:15 AM,0.5,26.81,8.85,61.82,4.94,201.86,5.9,131
Little River Watershed Lake,7/15/2019,10:15 AM,1,26.83,8.88,59.2,4.73,201.9,5.57,131
Little River Watershed Lake,7/15/2019,10:15 AM,1.5,26.83,8.88,56.8,4.54,201.91,5.56,131
Little River Watershed Lake,7/15/2019,10:15 AM,2,26.73,8.8,51.47,4.12,202.28,5.46,131.33
Little River Watershed Lake,7/15/2019,10:15 AM,2.5,26.28,8.44,27.91,2.25,205,4.99,133.29
Little River Watershed Lake,7/15/2019,10:15 AM,3,25.64,8.27,13.85,1.13,209,4.64,135.83
Little River Watershed Lake,7/15/2019,10:15 AM,3.5,24.66,8.03,10.4,0.86,214.33,4.82,139.5
Little River Watershed Lake,7/15/2019,10:15 AM,4,22.71,7.73,7.47,0.64,223.34,4.75,145.18
Little River Watershed Lake,7/15/2019,10:15 AM,4.5,20.82,7.47,4.45,0.4,227.84,4.44,147.9
Little River Watershed Lake,7/15/2019,10:15 AM,5,20.07,7.39,3.13,0.29,224.65,4.53,146
Little River Watershed Lake,7/15/2019,10:15 AM,5.5,19.52,7.28,2.37,0.22,223.83,4.48,145.55
Little River Watershed Lake,7/15/2019,10:15 AM,6,19.05,7.24,1.9,0.18,225.09,4.35,146.3
Little River Watershed Lake,7/15/2019,10:15 AM,6.5,18.6,7.23,1.63,0.15,227.23,4.68,147.57
Little River Watershed Lake,7/15/2019,10:15 AM,7,17.99,7.22,1.4,0.13,230.62,5.38,149.9
Little River Watershed Lake,7/15/2019,10:15 AM,7.5,17.35,7.19,1.16,0.11,236.41,6.23,153.5
Little River Watershed Lake,7/15/2019,10:15 AM,8,16.76,7.17,0.95,0.09,242.5,6.6,157.63
Little River Watershed Lake,7/15/2019,10:15 AM,8.5,16.19,7.14,0.82,0.08,249.32,5.78,162
Little River Watershed Lake,7/15/2019,10:15 AM,9,15.65,7.12,0.66,0.07,257.11,5.68,167.13
Little Sioux Park Lake,7/8/2019,8:02 AM,0,27.11,7.8,106.59,8.49,336.39,1.48,218.64
Little Sioux Park Lake,7/8/2019,8:02 AM,0.5,28.03,8.04,112.79,8.82,423.45,-0.36,275.1
Little Sioux Park Lake,7/8/2019,8:02 AM,1,28.09,8.07,114.55,8.94,423.59,-0.53,275
Little Sioux Park Lake,7/8/2019,8:02 AM,1.5,28.11,8.07,114.98,8.97,423.93,-0.54,275.79
Little Sioux Park Lake,7/8/2019,8:02 AM,2,28.08,8.08,114.6,8.95,424.27,-0.57,276
Little Sioux Park Lake,7/8/2019,8:02 AM,2.5,27.98,8.05,111.33,8.71,426.48,-0.4,277.2
Little Sioux Park Lake,7/8/2019,8:02 AM,3,27.7,7.89,105.17,8.26,439.15,-0.29,285.41
Little Sioux Park Lake,7/8/2019,8:02 AM,3.5,25.34,7.59,104.74,8.58,488.66,-0.08,317.53
Little Sioux Park Lake,7/8/2019,8:02 AM,4,22.97,7.47,128.5,11.02,562.44,0.41,365.52
Little Sioux Park Lake,7/8/2019,8:02 AM,4.5,20.81,7.47,167.37,14.95,613.11,3.25,398.57
Little Sioux Park Lake,7/8/2019,8:02 AM,5,18.16,7.26,132.92,12.48,660.48,4.75,429.31
Little Spirit Lake,7/22/2019,11:00 AM,0,24.42,8.13,71.31,5.96,395.64,21.46,257.25
Little Spirit Lake,7/22/2019,11:00 AM,0.5,24.77,8.14,64,5.31,393.12,21.45,255.67
Little Spirit Lake,7/22/2019,11:00 AM,1,24.78,8.14,62.03,5.14,393.21,21.61,256
Little Spirit Lake,7/22/2019,11:00 AM,1.5,24.74,8.15,59.53,4.94,393.59,22.24,256
Little Spirit Lake,7/22/2019,11:00 AM,2,24.72,8.14,55.64,4.62,394,23.12,256
Little Spirit Lake,7/22/2019,11:00 AM,2.5,24.67,8.11,48.43,4.02,394.6,29.92,256.5
Little Wall Lake,8/13/2019,11:05 AM,0,25.56,8.39,99,8.1,377.04,18.35,245.2
Little Wall Lake,8/13/2019,11:05 AM,0.5,25.75,8.42,98.63,8.04,375.85,11.83,244.5
Little Wall Lake,8/13/2019,11:05 AM,1,25.89,8.44,97.83,7.95,374.86,10.47,244
Little Wall Lake,8/13/2019,11:05 AM,1.5,25.84,8.46,96.14,7.81,375.11,10.44,244
Little Wall Lake,8/13/2019,11:05 AM,2,25.78,8.46,94.03,7.65,375.41,10.49,244
Little Wall Lake,8/13/2019,11:05 AM,2.5,25.73,8.43,90.73,7.39,375.77,10.61,244
Little Wall Lake,8/13/2019,11:05 AM,3,25.71,8.41,86.07,7.01,376.25,10.75,244.67
Little Wall Lake,8/13/2019,11:05 AM,3.5,25.67,8.38,84.26,6.87,376.66,12,245
Littlefield Lake,7/31/2019,11:40 AM,0,25.72,9.09,126.2,10.29,238.78,83.8,155
Littlefield Lake,7/31/2019,11:40 AM,0.5,25.71,9.1,129.33,10.54,239.2,83.91,155.43
Littlefield Lake,7/31/2019,11:40 AM,1,25.65,9.1,125.07,10.21,239.53,80.81,156
Littlefield Lake,7/31/2019,11:40 AM,1.5,25.51,9.09,119.4,9.77,240.05,79.74,156
Littlefield Lake,7/31/2019,11:40 AM,2,25.24,9.07,112.46,9.24,240.7,87.06,156.4
Littlefield Lake,7/31/2019,11:40 AM,2.5,25.07,8.93,100.69,8.3,241.37,59.04,157
Littlefield Lake,7/31/2019,11:40 AM,3,24.76,8.39,42.37,3.51,246.77,22.66,160.43
Littlefield Lake,7/31/2019,11:40 AM,3.5,23.45,7.56,14.94,1.27,314.71,64.8,204.6
Littlefield Lake,7/31/2019,11:40 AM,4,22.19,7.06,7.42,0.64,375.38,8.85,243.8
Lost Island Lake,7/23/2019,10:24 AM,0,24.78,8.56,114.68,9.51,366.58,7.88,238.4
Lost Island Lake,7/23/2019,10:24 AM,0.5,25.09,8.55,123.48,10.18,363.99,8.33,236.44
Lost Island Lake,7/23/2019,10:24 AM,1,24.96,8.53,122.77,10.14,364.3,8.8,236.73
Lost Island Lake,7/23/2019,10:24 AM,1.5,24.75,8.44,115.04,9.54,365.89,8.31,237.88
Lost Island Lake,7/23/2019,10:24 AM,2,24.67,8.36,108.2,8.99,366.93,8.44,238.5
Lost Island Lake,7/23/2019,10:24 AM,2.5,24.61,8.34,104.82,8.71,367.42,8.42,239
Lost Island Lake,7/23/2019,10:24 AM,3,24.57,8.31,98.41,8.19,367.96,9.29,239
Lost Island Lake,7/23/2019,10:24 AM,3.5,24.56,8.27,94.74,7.89,368.59,10.39,239.82
Lower Gar Lake,7/22/2019,11:15 AM,0,24.64,8.15,104.09,8.65,392.49,13.71,255
Lower Gar Lake,7/22/2019,11:15 AM,0.5,24.69,8.13,104.66,8.69,392.65,13.94,255
Lower Gar Lake,7/22/2019,11:15 AM,1,24.71,8.1,104.69,8.69,392.94,13.97,255.08
Lower Gar Lake,7/22/2019,11:15 AM,1.5,24.58,8.02,95.26,7.92,393.52,15.61,256
Lower Pine Lake,8/13/2019,9:32 AM,0,25.41,8.48,125.12,10.26,330.37,9.79,214.83
Lower Pine Lake,8/13/2019,9:32 AM,0.5,25.48,8.48,125.89,10.3,330.33,9.95,215
Lower Pine Lake,8/13/2019,9:32 AM,1,25.51,8.47,121.95,9.97,330.63,8.52,215
Lower Pine Lake,8/13/2019,9:32 AM,1.5,25.47,8.35,115.7,9.47,331.96,8.4,215.86
Lower Pine Lake,8/13/2019,9:32 AM,2,25.44,8.17,103.33,8.46,334.23,8.28,217.25
Lower Pine Lake,8/13/2019,9:32 AM,2.5,25.39,7.93,65.25,5.35,341.05,7.21,221.67
Lower Pine Lake,8/13/2019,9:32 AM,3,24.7,7.59,25.98,2.15,358.17,6.68,232.83
Lower Pine Lake,8/13/2019,9:32 AM,3.5,22.02,7.11,13.61,1.18,510.69,8,331.86
Lower Pine Lake,8/13/2019,9:32 AM,4,19.33,6.75,6.88,0.63,682.3,10.91,443.63
Lower Pine Lake,8/13/2019,9:32 AM,4.5,16.92,6.59,5.34,0.52,818.09,13.04,531.8
Manteno Park Pond,7/9/2019,9:48 AM,0,25.76,8.43,159.22,12.96,377.44,245.35,4.94
Manteno Park Pond,7/9/2019,9:48 AM,0.5,24.67,7.59,104.61,8.66,389.29,253,6.11
Manteno Park Pond,7/9/2019,9:48 AM,1,22.62,7.3,28.14,2.42,405.97,263.87,5.81
Manteno Park Pond,7/9/2019,9:48 AM,1.5,21.82,7.23,11.1,0.97,489.08,317.92,5.45
Manteno Park Pond,7/9/2019,9:48 AM,2,20.92,7.2,8.56,0.76,555.36,361.14,9.69
Meadow Lake,7/31/2019,2:31 PM,0,26.17,8.99,142.14,11.5,177.89,8.11,115.6
Meadow Lake,7/31/2019,2:31 PM,0.5,26.53,8.99,163.4,13.12,219.37,17.69,142.5
Meadow Lake,7/31/2019,2:31 PM,1,26.21,8.79,149.15,12.04,219.15,17.33,142
Meadow Lake,7/31/2019,2:31 PM,1.5,25.56,8.38,92.13,7.52,224.49,12.17,145.91
Meadow Lake,7/31/2019,2:31 PM,2,25.17,8.16,53.63,4.41,236.03,11.04,153.5
Meyer Lake,8/12/2019,12:47 PM,0,26.26,8.1,88.78,7.17,374.9,11.73,243.4
Meyer Lake,8/12/2019,12:47 PM,0.5,26.67,8.09,86.32,6.91,466.02,13.05,303
Meyer Lake,8/12/2019,12:47 PM,1,26.67,8.1,86.55,6.93,466.05,10.71,303
Meyer Lake,8/12/2019,12:47 PM,1.5,26.67,8.1,86.55,6.93,466.15,10.61,303
Meyer Lake,8/12/2019,12:47 PM,2,26.67,8.08,81.46,6.52,466.56,10.66,303
Meyer Lake,8/12/2019,12:47 PM,2.5,26.68,8.06,79.7,6.38,467.15,10.71,303.83
Meyer Lake,8/12/2019,12:47 PM,3,26.71,8.02,78.58,6.29,467.62,10.74,304
Meyer Lake,8/12/2019,12:47 PM,3.5,26.67,7.79,66.16,5.29,468.22,11.09,304.2
Meyer Lake,8/12/2019,12:47 PM,4,26.64,7.63,29.23,2.34,470.57,12.11,305.83
Meyer Lake,8/12/2019,12:47 PM,4.5,26.56,7.43,12.45,1,474.03,12.55,308.17
Meyer Lake,8/12/2019,12:47 PM,5,26.45,7.36,8.79,0.71,477.81,11.65,310.57
Meyer Lake,8/12/2019,12:47 PM,5.5,26.35,7.21,7.43,0.6,481,11.74,312.67
Mill Creek Lake,7/23/2019,9:33 AM,0,25.97,8.66,81.54,6.62,345.06,5.5,224.2
Mill Creek Lake,7/23/2019,9:33 AM,0.5,26.16,8.67,78.37,6.34,344.54,5.64,224
Mill Creek Lake,7/23/2019,9:33 AM,1,26.17,8.67,72.09,5.83,345.2,5.85,224
Mill Creek Lake,7/23/2019,9:33 AM,1.5,26.16,8.66,70.4,5.69,345.26,5.78,224
Mill Creek Lake,7/23/2019,9:33 AM,2,26.11,8.66,71.37,5.78,344.66,5.54,224
Mill Creek Lake,7/23/2019,9:33 AM,2.5,26.02,8.16,48.03,3.89,350.73,5.58,227.89
Mill Creek Lake,7/23/2019,9:33 AM,3,25.7,7.67,17.69,1.44,375.57,5.63,244.11
Mill Creek Lake,7/23/2019,9:33 AM,3.5,23.86,7.29,7.3,0.61,428.43,8.45,278.55
Mill Creek Lake,7/23/2019,9:33 AM,4,22.58,6.98,4.94,0.43,472.6,11.96,307.25
Mill Creek Lake,7/23/2019,9:33 AM,4.5,21.98,6.72,3.42,0.3,490.22,11.33,318.5
Mitchell Lake,8/12/2019,1:30 PM,0,26.24,9.04,114.58,9.26,219.28,1.03,142.5
Mitchell Lake,8/12/2019,1:30 PM,0.5,26.28,9.12,121.33,9.79,219.02,2.28,142
Mitchell Lake,8/12/2019,1:30 PM,1,26.29,9.14,122.6,9.89,219.07,3.3,142
Mitchell Lake,8/12/2019,1:30 PM,1.5,26.32,9.07,116.2,9.37,219.36,3.25,142.8
Mitchell Lake,8/12/2019,1:30 PM,2,25.94,8.73,89.92,7.29,222.42,3.09,144.4
Mitchell Lake,8/12/2019,1:30 PM,2.5,24.26,8.29,57.35,4.79,234.1,2.94,152.25
Mitchell Lake,8/12/2019,1:30 PM,3,23.13,8.06,30.97,2.63,245.1,2.71,159.33
Mitchell Lake,8/12/2019,1:30 PM,3.5,20.39,7.96,16.48,1.48,265.2,2.46,172.4
Mitchell Lake,8/12/2019,1:30 PM,4,15.98,7.79,9.98,0.98,294,3.24,191.17
Mitchell Lake,8/12/2019,1:30 PM,4.5,12.97,7.73,8.08,0.85,307.73,4.6,200
Mitchell Lake,8/12/2019,1:30 PM,5,10.79,7.68,6.98,0.77,312.92,5.22,203.6
Mitchell Lake,8/12/2019,1:30 PM,5.5,10.17,7.55,5.43,0.61,306.05,4.83,198.75
Mitchell Lake,8/12/2019,1:30 PM,6,9.06,7.52,4.3,0.5,306.83,3.89,199.5
Mitchell Lake,8/12/2019,1:30 PM,6.5,8.26,7.49,3.5,0.41,309.6,3.58,201.4
Mitchell Lake,8/12/2019,1:30 PM,7,7.89,7.48,3.1,0.37,311.18,3.18,202
Mitchell Lake,8/12/2019,1:30 PM,7.5,7.48,7.42,2.7,0.32,312.84,2.25,203.38
Mitchell Lake,8/12/2019,1:30 PM,8,6.99,7.32,2.35,0.28,318.65,1.64,207
Mitchell Lake,8/12/2019,1:30 PM,8.5,6.63,7.29,2.12,0.26,332.96,1.94,216.2
Mitchell Lake,8/12/2019,1:30 PM,9,6.22,7.26,1.9,0.24,358.62,2.46,233.2
Mitchell Lake,8/12/2019,1:30 PM,9.5,5.84,7.24,1.74,0.22,392.31,3.29,255
Mitchell Lake,8/12/2019,1:30 PM,10,5.61,7.21,1.57,0.2,424.25,3.85,275.67
Mitchell Lake,8/12/2019,1:30 PM,10.5,5.47,7.17,1.48,0.19,447.53,4.05,291
Mitchell Lake,8/12/2019,1:30 PM,11,5.38,7.04,1.38,0.18,466.55,4.13,303.33
Mitchell Lake,8/12/2019,1:30 PM,11.5,5.31,6.98,1.28,0.16,482.44,4.28,313.6
Mitchell Lake,8/12/2019,1:30 PM,12,5.28,6.95,1.2,0.15,496.55,4.67,323
Mitchell Lake,8/12/2019,1:30 PM,12.5,5.29,6.92,1.11,0.14,510.89,5.39,332.14
Mitchell Lake,8/12/2019,1:30 PM,13,5.33,6.92,1.08,0.13,519.5,5.84,337.6
Mitchell Lake,8/12/2019,1:30 PM,13.5,5.33,6.91,1,0.13,523.14,5.87,340
Mitchell Lake,8/12/2019,1:30 PM,14,5.33,6.91,1,0.12,524.98,5.91,341.2
Mitchell Lake,8/12/2019,1:30 PM,14.5,5.33,6.9,0.92,0.12,526.2,6.21,342
Mitchell Lake,8/12/2019,1:30 PM,15,5.33,6.89,0.9,0.11,527,6.77,342.6
Mitchell Lake,8/12/2019,1:30 PM,15.5,5.33,6.88,0.83,0.11,527.67,7.27,343
Mitchell Lake,8/12/2019,1:30 PM,16,5.33,6.69,0.77,0.1,530.59,9.73,344.83
Moorehead Park Pond,7/8/2019,11:30 AM,0,27.51,8.9,139.41,10.99,350.73,3.43,227.86
Moorehead Park Pond,7/8/2019,11:30 AM,0.5,27.24,8.91,143.44,11.37,351.56,2.03,228.46
Moorehead Park Pond,7/8/2019,11:30 AM,1,26.94,8.79,135.59,10.8,353.97,2.54,230
Moorehead Park Pond,7/8/2019,11:30 AM,1.5,25.67,8.39,122.54,10,403.3,5.02,262.18
Moorehead Park Pond,7/8/2019,11:30 AM,2,23.54,7.88,86.91,7.32,456.86,8.3,296.86
Moorehead Park Pond,7/8/2019,11:30 AM,2.5,21.44,7.59,31.83,2.8,478.83,7.77,311.33
Moorehead Park Pond,7/8/2019,11:30 AM,3,19.58,7.49,12.69,1.16,496.85,4.37,322.9
Moorehead Park Pond,7/8/2019,11:30 AM,3.5,17.87,7.47,8.22,0.78,510.44,3.54,331.8
Moorehead Park Pond,7/8/2019,11:30 AM,4,16.74,7.45,5.36,0.52,522.11,4.19,339.29
Moorehead Park Pond,7/8/2019,11:30 AM,4.5,15.02,7.42,3.92,0.39,537.6,3.35,349.5
Moorehead Park Pond,7/8/2019,11:30 AM,5,13.88,7.41,3.1,0.32,546.85,2.76,355.25
Moorehead Park Pond,7/8/2019,11:30 AM,5.5,12.67,7.28,2.38,0.25,590.48,7.29,383.88
Moorehead Park Pond,7/8/2019,11:30 AM,6,12.15,7.15,1.9,0.2,661.98,13.82,430.33
Mormon Trail Lake,7/31/2019,4:07 PM,0,26.75,8.78,121.36,9.79,182.69,8.96,118.56
Mormon Trail Lake,7/31/2019,4:07 PM,0.5,27.09,8.82,135.15,10.75,204.74,9.23,133
Mormon Trail Lake,7/31/2019,4:07 PM,1,26.88,8.84,139.24,11.11,205.22,9.43,133.33
Mormon Trail Lake,7/31/2019,4:07 PM,1.5,26.53,8.84,139.1,11.17,205.84,9.52,134
Mormon Trail Lake,7/31/2019,4:07 PM,2,26.27,8.81,129.96,10.49,206.65,9.53,134.2
Mormon Trail Lake,7/31/2019,4:07 PM,2.5,25.98,8.57,107.75,8.74,208.65,9.34,135.64
Mormon Trail Lake,7/31/2019,4:07 PM,3,25.74,8.43,81.16,6.61,212.41,9.77,138.09
Mormon Trail Lake,7/31/2019,4:07 PM,3.5,23.95,8.22,46,3.84,224.36,10.47,145.73
Mormon Trail Lake,7/31/2019,4:07 PM,4,20,8.04,19.56,1.77,248.42,10.1,161.42
Mormon Trail Lake,7/31/2019,4:07 PM,4.5,16.86,7.9,10.78,1.04,257.03,9.71,167.09
Mormon Trail Lake,7/31/2019,4:07 PM,5,14.75,7.78,6.94,0.71,253.4,7.69,164.75
Mormon Trail Lake,7/31/2019,4:07 PM,5.5,14.07,7.64,5.41,0.56,252.43,6.48,164.11
Mormon Trail Lake,7/31/2019,4:07 PM,6,13.23,7.55,4.15,0.43,259.5,6.33,168.69
Mormon Trail Lake,7/31/2019,4:07 PM,6.5,12.51,7.44,3.34,0.36,270.77,6.38,176
Mormon Trail Lake,7/31/2019,4:07 PM,7,12.05,7.4,2.71,0.29,279.57,6.66,181.73
Mormon Trail Lake,7/31/2019,4:07 PM,7.5,11.63,7.35,2.23,0.24,290.86,6.89,189
Mormon Trail Lake,7/31/2019,4:07 PM,8,11.32,7.27,1.89,0.21,303.54,7.09,197.27
Mormon Trail Lake,7/31/2019,4:07 PM,8.5,10.85,7.16,1.51,0.17,324.2,8.04,210.74
Mormon Trail Lake,7/31/2019,4:07 PM,9,10.79,7.08,1.3,0.14,334,10.51,217
Nelson Park Lake,7/8/2019,2:21 PM,0,27.53,8.22,126.98,10.01,359.23,3.89,233.42
Nelson Park Lake,7/8/2019,2:21 PM,0.5,27.5,8.34,142.73,11.26,424.03,0.62,275.5
Nelson Park Lake,7/8/2019,2:21 PM,1,27.05,8.22,134.74,10.71,426.68,0.83,277.38
Nelson Park Lake,7/8/2019,2:21 PM,1.5,26.79,8.11,121.61,9.71,430.02,0.87,279.56
Nelson Park Lake,7/8/2019,2:21 PM,2,26.24,7.68,77.63,6.26,439.02,0.57,285.4
Nelson Park Lake,7/8/2019,2:21 PM,2.5,25.75,7.51,38.09,3.1,446.51,-0.19,290.18
Nelson Park Lake,7/8/2019,2:21 PM,3,24.84,7.49,33.23,2.75,455.75,1.98,296.37
Nelson Park Lake,7/8/2019,2:21 PM,3.5,22.62,7.46,19.25,1.65,486.5,2.49,316.27
Nelson Park Lake,7/8/2019,2:21 PM,4,20.2,7.39,6.21,0.56,517.12,8.02,336.17
Nelson Park Lake,7/8/2019,2:21 PM,4.5,18.09,7.38,2.92,0.27,536.69,10.72,348.85
Nelson Park Lake,7/8/2019,2:21 PM,5,15.59,7.28,1.89,0.19,570.11,9.71,370.5
Nelson Park Lake,7/8/2019,2:21 PM,5.5,14.01,7.1,1.13,0.12,613.34,12.53,398.75
Nelson Park Lake,7/8/2019,2:21 PM,6,12.78,7.05,0.69,0.07,682.13,14.61,443.44
Nine Eagles Lake,7/15/2019,8:00 AM,0,28.88,8.7,109.83,8.46,163.5,1.88,106.3
Nine Eagles Lake,7/15/2019,8:00 AM,0.5,29,8.71,111.38,8.57,174.23,1.49,113.13
Nine Eagles Lake,7/15/2019,8:00 AM,1,29.05,8.72,111.67,8.58,174.69,1.28,114
Nine Eagles Lake,7/15/2019,8:00 AM,1.5,28.67,8.64,109.5,8.46,175.76,1.48,114.43
Nine Eagles Lake,7/15/2019,8:00 AM,2,25.08,8.58,112.88,9.29,189.23,4.37,122.91
Nine Eagles Lake,7/15/2019,8:00 AM,2.5,19.61,8.04,86.38,7.85,208.66,8.94,135.6
Nine Eagles Lake,7/15/2019,8:00 AM,3,16.94,7.67,39.72,3.82,213.37,7.43,138.8
Nine Eagles Lake,7/15/2019,8:00 AM,3.5,14.07,7.47,18.25,1.87,221.53,7.63,144.07
Nine Eagles Lake,7/15/2019,8:00 AM,4,13.14,7.32,10.33,1.08,217.73,9.39,141.5
Nine Eagles Lake,7/15/2019,8:00 AM,4.5,12.44,7.19,6.8,0.73,218.04,10.38,141.82
Nine Eagles Lake,7/15/2019,8:00 AM,5,12.01,7.17,5.01,0.54,218.42,9.28,142
Nine Eagles Lake,7/15/2019,8:00 AM,5.5,11.49,7.14,3.95,0.43,219.3,8.88,142.5
Nine Eagles Lake,7/15/2019,8:00 AM,6,11.1,7.12,3.28,0.36,221.47,9.4,144
Nine Eagles Lake,7/15/2019,8:00 AM,6.5,10.78,7.11,2.9,0.32,224.66,9.8,146.2
Nine Eagles Lake,7/15/2019,8:00 AM,7,10.45,7.09,2.5,0.28,230.13,10.52,149.63
Nine Eagles Lake,7/15/2019,8:00 AM,7.5,10.13,7.06,2.1,0.24,239.62,11.52,155.7
North Twin Lake,7/9/2019,10:57 AM,0,26.83,8.12,88.04,7.03,403.7,5.05,262.4
North Twin Lake,7/9/2019,10:57 AM,0.5,26.83,8.12,88.16,7.04,489.38,5.2,318
North Twin Lake,7/9/2019,10:57 AM,1,26.86,8.12,88.14,7.03,489.22,4.75,318
North Twin Lake,7/9/2019,10:57 AM,1.5,26.89,8.12,87.7,6.99,489.02,3.62,318
North Twin Lake,7/9/2019,10:57 AM,2,26.89,8.12,87.17,6.95,489.13,3.62,318
North Twin Lake,7/9/2019,10:57 AM,2.5,26.89,8.12,86.58,6.91,489.22,3.65,318
North Twin Lake,7/9/2019,10:57 AM,3,26.89,8.12,86.2,6.87,489.3,4.5,318
Oldham Lake,7/8/2019,12:55 PM,0,27.46,8.44,127.23,10.05,432.1,2.88,281
Oldham Lake,7/8/2019,12:55 PM,0.5,27.26,8.4,140.36,11.12,432.62,1.54,281.15
Oldham Lake,7/8/2019,12:55 PM,1,26.53,8.06,132.93,10.66,440.53,1.74,286.25
Oldham Lake,7/8/2019,12:55 PM,1.5,25.76,7.81,106.62,8.67,455.08,1.95,295.85
Oldham Lake,7/8/2019,12:55 PM,2,24.89,7.53,60.39,4.98,464.31,1.84,301.73
Oldham Lake,7/8/2019,12:55 PM,2.5,23.74,7.48,33.4,2.82,456.61,2.93,296.73
Oldham Lake,7/8/2019,12:55 PM,3,22.56,7.42,17.99,1.55,442.33,7.08,287.72
Oldham Lake,7/8/2019,12:55 PM,3.5,20.17,7.37,7.8,0.7,452.79,9.8,294.27
Oldham Lake,7/8/2019,12:55 PM,4,18.14,7.34,4.45,0.42,507.56,12.66,329.79
Oldham Lake,7/8/2019,12:55 PM,4.5,16.37,7.31,2.56,0.25,568.69,11.7,369.61
Oldham Lake,7/8/2019,12:55 PM,5,14.6,7.25,1.58,0.16,613.97,13.03,399.13
Otter Creek Lake,8/7/2019,2:40 PM,0,27.82,8.08,95.41,7.49,125.5,20.1,81.71
Otter Creek Lake,8/7/2019,2:40 PM,0.5,27.51,8.3,96.73,7.63,281.98,16.91,183
Otter Creek Lake,8/7/2019,2:40 PM,1,27.1,8.21,91.02,7.23,282.94,16.68,183.8
Otter Creek Lake,8/7/2019,2:40 PM,1.5,26.6,8.1,79.07,6.34,285.41,16.13,185.43
Otter Creek Lake,8/7/2019,2:40 PM,2,26.28,8,62,5,288.42,13.84,187.5
Otter Creek Lake,8/7/2019,2:40 PM,2.5,26.15,7.91,43.7,3.53,291.68,11.24,189.5
Otter Creek Lake,8/7/2019,2:40 PM,3,25.54,7.87,25.96,2.12,300.16,8.52,195.2
Otter Creek Lake,8/7/2019,2:40 PM,3.5,23.32,7.69,16.22,1.38,324.34,6.75,210.8
Otter Creek Lake,8/7/2019,2:40 PM,4,21.25,7.53,10.85,0.96,357.4,5.56,232.17
