PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
04/09/21,2010309,NLA17_KY-10027,21-Jun-17,1,NLA,KY,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,8.531,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010309,NLA17_KY-10027,21-Jun-17,1,NLA,KY,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,2.229,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170626.1,SULFATE,REGULAR,14.079,MG/L,0.001,0.08,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,180205.1,POTASSIUM,REGULAR,1.842,MG/L,0.07,0.054,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,180205.1,MAGNESIUM,REGULAR,4.371,MG/L,0.003,0.002,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170626.1,CHLORIDE,REGULAR,50.543,MG/L,0.006,0.005,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170713.1,PTL,REGULAR,13.046,UG/L,1.2,4,,23-Jun-17,13-Jul-17,22,1710220,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.018,MG N/L,0.001,0.004,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623.1,TURB,REGULAR,1.170,NTU,,1,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,2.330,UG/L,0.39,,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623.1,PH,REGULAR,7.770,STD. UNITS,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,180205.1,CALCIUM,REGULAR,15.011,MG/L,0.012,0.024,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170713.1,NTL,REGULAR,0.416,MG/L,0.003,0.02,,23-Jun-17,13-Jul-17,22,1710220,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,180205.1,SODIUM,REGULAR,30.197,MG/L,0.032,0.006,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170626.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170626.1,NITRATE_N,REGULAR,0.002,MG N/L,4.00E-04,0.0025,L,23-Jun-17,26-Jun-17,5,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170627.1,SILICA,REGULAR,1.459,MG/L,0.003,0.01,,23-Jun-17,27-Jun-17,6,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623,COLOR,REGULAR,40.000,APHA PT-CO,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623.1,COND,REGULAR,272.600,US/CM AT 25 C,,2,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623.1,ANC,REGULAR,659.200,UEQ/L,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170705.1,DOC,REGULAR,9.220,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,14,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,65.757,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.570,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,2.978,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,22.328,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170713.1,NTL,REGULAR,4.450,MG/L,0.003,0.02,,22-Jun-17,13-Jul-17,22,1710196,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,22.445,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170622.2,COND,REGULAR,534.800,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170622.2,TURB,REGULAR,2.270,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.025,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170713.1,PTL,REGULAR,13.619,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710196,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170622,COLOR,REGULAR,30.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170622.2,ANC,REGULAR,4131.500,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,2.764,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170703.1,DOC,REGULAR,5.280,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,4.198,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,21.140,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,4.260,UG/L,0.39,,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010311,NLA17_MI-10017,21-Jun-17,1,NLA,MI,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,8.805,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,15.474,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170622.2,TURB,REGULAR,3.160,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,3.437,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,41.986,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170622,COLOR,REGULAR,25.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.014,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170713.1,PTL,REGULAR,35.171,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710191,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.410,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170712.2,NTL,REGULAR,0.729,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710191,Rerun 7/13/17:  0.71
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170622.2,ANC,REGULAR,3709.810,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,10.930,UG/L,0.39,,,22-Jun-17,29-Jun-17,8,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,25.786,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,5.466,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170622.2,COND,REGULAR,449.200,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170703.1,DOC,REGULAR,6.380,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,22.825,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,5x dilution 12/19/17:  22.3
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,16.677,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,4.629,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,6.247,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,10.820,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,4.458,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170713.1,NTL,REGULAR,1.366,MG/L,0.003,0.02,,22-Jun-17,13-Jul-17,22,1710197,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,0.660,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.016,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,2.070,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,4.103,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,207.120,UG/L,0.39,,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622,COLOR,REGULAR,38.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170713.1,PTL,REGULAR,103.614,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710197,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,COND,REGULAR,118.000,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170703.1,DOC,REGULAR,7.550,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,TURB,REGULAR,18.080,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,PH,REGULAR,7.950,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010313,NLA17_MO-10008,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,ANC,REGULAR,1002.020,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170703.1,DOC,REGULAR,16.760,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,TURB,REGULAR,7.120,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,15.164,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,5x dilution 12/19/17:  14.572
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.590,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,74.298,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,59.328,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622,COLOR,REGULAR,30.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,9.760,UG/L,0.39,,,22-Jun-17,29-Jun-17,8,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,34.899,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.057,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170713.1,PTL,REGULAR,508.103,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710190,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,26.893,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,COND,REGULAR,1241.800,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,252.965,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170712.2,NTL,REGULAR,1.690,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710190,Rerun 7/13/17:  1.64
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,76.453,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,ANC,REGULAR,7700.950,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010314,NLA17_ND-10001,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.043,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,0.846,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170628.1,AMMONIA_N,REGULAR,0.007,MG N/L,0.001,0.004,,22-Jun-17,28-Jun-17,7,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,COND,REGULAR,207.600,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,ANC,REGULAR,2054.940,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,13.185,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,TURB,REGULAR,0.920,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,0.559,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622,COLOR,REGULAR,10.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.2,SILICA,REGULAR,6.629,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.330,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,0.683,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170712.2,NTL,REGULAR,0.180,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710188,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170703.1,DOC,REGULAR,2.700,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170712.2,PTL,REGULAR,4.618,UG/L,1.2,4,,22-Jun-17,12-Jul-17,21,1710188,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,21.617,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,1.775,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010315,NLA17_MO-HP007,21-Jun-17,1,NLA,MO,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,1.250,UG/L,0.39,,,22-Jun-17,29-Jun-17,8,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170712.2,PTL,REGULAR,6.428,UG/L,1.2,4,,22-Jun-17,12-Jul-17,21,1710185,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,21.271,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.430,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,1.010,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,2.240,UG/L,0.39,,,22-Jun-17,29-Jun-17,8,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622,COLOR,REGULAR,15.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,1.324,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,ANC,REGULAR,3802.290,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,COND,REGULAR,360.200,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170622.2,TURB,REGULAR,0.990,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,22.403,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170628.1,AMMONIA_N,REGULAR,0.017,MG N/L,0.001,0.004,,22-Jun-17,28-Jun-17,7,,
